DATETIME,TANGARA_2BBA,TANGARA_14D6,TANGARA_1CE2,TANGARA_2492,TANGARA_2FF6,TANGARA_48C6,TANGARA_4D7A,TANGARA_532E,TANGARA_EA06,TANGARA_F1AE,TANGARA_FAC6,TANGARA_06BE
2022-09-27T16:24:00,11,8,7,14,14,4,2,5,16,9,,11
2022-09-27T16:24:30,11,15,8,13,13,5,2,5,12,8,,
2022-09-27T16:25:00,11,9,9,13,13,5,2,9,14,7,,12
2022-09-27T16:25:30,11,8,8,14,13,9,2,8,14,8,,13
2022-09-27T16:26:00,11,7,8,14,13,7,2,5,13,7,,13
2022-09-27T16:26:30,11,8,8,13,13,4,2,6,17,6,,13
2022-09-27T16:27:00,11,8,8,13,13,3,2,6,16,7,,13
2022-09-27T16:27:30,11,8,9,14,13,4,2,7,14,7,,14
2022-09-27T16:28:00,10,,8,,,3,,7,15,6,,13
2022-09-27T16:28:30,11,9,9,13,12,3,2,7,15,6,,15
2022-09-27T16:29:00,10,8,8,13,13,5,2,7,17,6,,13
2022-09-27T16:29:30,11,7,10,13,14,4,2,7,18,6,,13
2022-09-27T16:30:00,11,7,9,12,11,4,2,5,18,5,,14
2022-09-27T16:30:30,11,8,9,12,11,4,2,6,17,7,,14
2022-09-27T16:31:00,10,9,9,12,12,5,2,7,16,8,,14
2022-09-27T16:31:30,9,8,9,13,12,5,2,6,19,8,,14
2022-09-27T16:32:00,9,7,8,12,12,4,2,7,16,8,,13
2022-09-27T16:32:30,9,8,9,13,11,5,2,8,14,7,,13
2022-09-27T16:33:00,8,8,8,13,11,4,2,8,16,7,,14
2022-09-27T16:33:30,8,8,9,13,11,5,2,7,16,8,,14
2022-09-27T16:34:00,8,8,9,13,11,4,2,7,14,9,,13
2022-09-27T16:34:30,8,8,9,14,11,5,2,9,18,8,,15
2022-09-27T16:35:00,8,9,10,14,11,6,2,8,16,8,,14
2022-09-27T16:35:30,9,8,10,12,11,6,2,8,14,7,,14
2022-09-27T16:36:00,9,8,9,13,12,6,2,6,17,8,,15
2022-09-27T16:36:30,7,11,10,13,12,4,3,7,16,7,,13
2022-09-27T16:37:00,8,8,10,14,13,6,2,5,13,8,,13
2022-09-27T16:37:30,7,9,9,15,13,5,2,8,15,7,,14
2022-09-27T16:38:00,8,15,9,14,12,5,2,7,14,7,,14
2022-09-27T16:39:00,9,12,10,13,12,6,2,8,15,7,,14
2022-09-27T16:39:30,7,9,9,13,13,6,2,8,19,6,,14
2022-09-27T16:40:00,8,8,9,14,13,5,2,7,16,7,,14
2022-09-27T16:40:30,9,9,9,14,12,6,2,8,16,7,,14
2022-09-27T16:41:00,9,8,8,15,11,5,2,8,17,8,,14
2022-09-27T16:41:30,8,8,9,15,11,5,2,7,16,7,,15
2022-09-27T16:42:00,9,8,8,16,12,5,2,9,17,8,,13
2022-09-27T16:42:30,9,9,9,14,11,5,2,7,15,8,,13
2022-09-27T16:43:00,9,9,8,15,11,5,2,10,20,6,,14
2022-09-27T16:43:30,8,8,8,15,11,4,2,5,17,7,,14
2022-09-27T16:44:00,9,9,8,15,11,5,2,8,14,6,,14
2022-09-27T16:44:30,9,9,8,14,11,2,2,7,21,7,,14
2022-09-27T16:45:00,8,9,9,15,11,5,2,8,20,7,,14
2022-09-27T16:45:30,8,9,9,14,11,6,2,,17,7,,14
2022-09-27T16:46:00,7,10,9,15,11,4,2,6,15,7,,
2022-09-27T16:46:30,8,10,8,15,11,5,2,9,16,7,,14
2022-09-27T16:47:00,8,10,8,16,11,7,2,8,17,7,,15
2022-09-27T16:47:30,10,10,8,16,12,7,2,6,20,7,,52
2022-09-27T16:48:00,10,30,7,15,11,8,2,7,17,7,,23
2022-09-27T16:48:30,10,9,8,14,11,4,2,8,16,7,,30
2022-09-27T16:49:00,10,10,9,15,11,6,2,8,18,7,,22
2022-09-27T16:49:30,11,11,8,16,10,5,2,7,17,7,,15
2022-09-27T16:50:00,10,10,9,15,9,5,2,7,17,7,,14
2022-09-27T16:50:30,12,14,9,16,10,5,2,7,18,7,,14
2022-09-27T16:51:00,12,11,9,14,11,5,3,5,18,7,,14
2022-09-27T16:51:30,11,10,9,14,10,5,2,8,18,,,15
2022-09-27T16:52:00,10,10,8,13,11,5,2,8,19,6,,15
2022-09-27T16:52:30,10,14,8,14,10,6,3,6,19,7,,15
2022-09-27T16:53:00,10,10,9,13,11,6,3,9,17,6,,19
2022-09-27T16:53:30,11,12,8,14,10,4,2,,19,6,,16
2022-09-27T16:54:00,9,16,8,14,10,5,2,6,18,6,,
2022-09-27T16:54:30,9,11,9,14,10,5,2,7,17,8,,
2022-09-27T16:55:00,9,11,9,15,10,,2,,17,7,,
2022-09-27T16:55:30,9,10,10,15,10,6,2,7,20,6,,14
2022-09-27T16:56:00,9,9,9,14,,5,2,7,17,7,,14
2022-09-27T16:56:30,9,10,9,,10,5,2,7,19,7,,13
2022-09-27T16:57:00,9,10,9,14,10,4,2,8,17,6,,13
2022-09-27T16:57:30,10,10,9,14,10,5,2,10,16,7,,13
2022-09-27T16:58:00,8,11,8,15,10,6,2,5,18,7,,13
2022-09-27T16:58:30,9,9,8,15,10,6,2,8,19,7,,13
2022-09-27T16:59:00,9,11,9,15,10,6,2,6,19,7,,12
2022-09-27T16:59:30,9,9,8,13,10,5,2,6,19,7,,14
2022-09-27T17:00:00,9,31,8,12,10,5,2,8,17,7,,
2022-09-27T17:00:30,9,12,9,13,10,5,2,10,16,6,,13
2022-09-27T17:01:00,9,21,9,11,10,7,2,5,17,7,,13
2022-09-27T17:02:00,8,15,9,11,10,6,3,9,18,8,,12
2022-09-27T17:02:30,9,11,8,12,9,7,2,8,15,7,,
2022-09-27T17:03:00,9,10,8,12,9,10,2,8,15,7,,12
2022-09-27T17:03:30,9,10,8,12,10,6,2,9,20,8,,12
2022-09-27T17:04:00,9,9,9,14,10,17,2,9,20,8,,11
2022-09-27T17:04:30,9,10,9,13,11,9,2,7,17,8,,11
2022-09-27T17:05:00,10,11,7,14,11,8,2,8,15,8,,10
2022-09-27T17:05:30,11,14,8,14,11,6,2,9,15,8,,11
2022-09-27T17:06:00,10,14,8,14,11,9,2,,18,7,,11
2022-09-27T17:06:30,11,95,8,13,10,15,3,9,18,8,,10
2022-09-27T17:07:00,12,10,7,13,10,12,3,8,21,7,,
2022-09-27T17:07:30,10,10,8,11,10,8,2,9,17,8,,11
2022-09-27T17:08:00,11,11,8,13,12,6,3,7,16,7,,12
2022-09-27T17:08:30,10,11,8,14,10,8,2,7,16,7,,11
2022-09-27T17:09:00,11,11,7,14,11,8,2,8,16,7,,11
2022-09-27T17:09:30,11,10,7,12,10,5,2,5,15,7,,9
2022-09-27T17:10:00,11,11,7,12,10,5,2,8,16,7,,11
2022-09-27T17:10:30,10,11,8,12,10,6,2,9,18,7,,11
2022-09-27T17:11:00,11,11,8,13,10,5,2,9,18,7,,10
2022-09-27T17:11:30,10,11,8,13,9,5,3,8,16,7,,
2022-09-27T17:12:00,10,10,8,13,9,7,3,7,19,7,,10
2022-09-27T17:12:30,10,10,8,13,9,13,3,6,17,8,,
2022-09-27T17:13:00,10,10,8,13,9,8,2,7,15,7,,10
2022-09-27T17:13:30,10,10,9,13,8,9,2,7,17,8,,10
2022-09-27T17:14:00,10,9,8,13,9,6,2,8,20,9,,
2022-09-27T17:14:30,10,10,8,13,9,7,3,7,17,9,,12
2022-09-27T17:15:00,11,10,8,14,8,7,3,10,19,8,,
2022-09-27T17:15:30,10,8,8,13,8,5,2,9,20,8,,11
2022-09-27T17:16:00,10,10,9,13,9,6,2,9,17,9,,11
2022-09-27T17:16:30,11,10,8,13,9,4,2,9,17,8,,10
2022-09-27T17:17:00,11,10,8,12,8,5,2,8,16,8,,12
2022-09-27T17:17:30,11,10,9,12,8,6,2,7,20,8,,11
2022-09-27T17:18:00,10,8,10,,9,,,9,18,,,12
