DATETIME,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2822,TANGARA_2E9A,TANGARA_307A,TANGARA_3782,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-27T12:17:00-05:00,79,,64,85,81,,91,98,98,95,64,100,68,68,64,85
2023-05-27T12:17:30-05:00,87,,62,81,79,,89,95,95,95,64,95,68,62,62,87
2023-05-27T12:18:00-05:00,85,,62,77,77,,91,98,95,95,64,93,70,68,62,83
2023-05-27T12:18:30-05:00,79,,66,79,79,,87,100,93,91,64,95,68,62,62,87
2023-05-27T12:19:00-05:00,81,,64,83,79,,87,103,93,93,64,93,68,66,62,87
2023-05-27T12:19:30-05:00,85,,64,98,81,,89,98,95,95,64,95,66,64,64,87
2023-05-27T12:20:00-05:00,81,,68,83,77,,85,98,93,100,64,95,70,62,64,
2023-05-27T12:20:30-05:00,81,,68,81,74,,83,98,93,91,66,93,72,64,62,87
2023-05-27T12:21:00-05:00,77,,68,83,79,,83,100,91,93,64,93,70,64,64,85
2023-05-27T12:21:30-05:00,79,,68,77,74,,87,93,89,95,66,95,68,60,62,
2023-05-27T12:22:00-05:00,81,,66,79,72,,85,93,98,95,64,95,68,68,64,91
2023-05-27T12:22:30-05:00,79,,68,81,81,,81,93,89,98,64,89,70,66,62,
2023-05-27T12:23:00-05:00,81,,70,77,89,,87,98,95,93,66,91,70,64,66,87
2023-05-27T12:23:30-05:00,83,,68,79,87,,85,93,93,95,66,93,66,64,64,87
2023-05-27T12:24:00-05:00,85,,70,79,85,,85,93,95,95,66,93,70,64,62,91
2023-05-27T12:24:30-05:00,83,,66,77,83,,83,98,95,100,64,91,74,64,66,105
2023-05-27T12:25:00-05:00,83,,66,81,81,,83,98,91,100,66,91,68,66,62,105
2023-05-27T12:25:30-05:00,91,,66,77,87,,85,95,89,100,68,91,68,68,64,91
2023-05-27T12:26:00-05:00,83,,68,79,85,,85,98,93,98,66,91,68,62,66,103
2023-05-27T12:26:30-05:00,81,,66,77,83,,85,100,91,100,68,93,70,62,64,91
2023-05-27T12:27:00-05:00,81,,66,77,79,,85,93,98,105,66,93,68,62,62,93
2023-05-27T12:27:30-05:00,81,,68,77,79,,81,100,95,100,68,91,70,60,62,91
2023-05-27T12:28:00-05:00,83,,68,77,77,,85,105,93,100,66,89,70,55,62,
2023-05-27T12:28:30-05:00,83,,66,79,79,,91,103,91,100,66,91,68,62,64,85
2023-05-27T12:29:00-05:00,89,,68,79,79,,89,103,93,98,68,89,72,55,62,85
2023-05-27T12:29:30-05:00,85,,66,79,74,,87,100,89,98,66,87,70,62,60,85
2023-05-27T12:30:00-05:00,87,,64,79,79,,89,105,91,93,66,91,70,60,60,85
2023-05-27T12:30:30-05:00,85,,66,81,79,,91,98,93,95,64,91,68,68,62,85
2023-05-27T12:31:00-05:00,85,,66,81,79,,100,103,89,89,64,91,72,68,62,87
2023-05-27T12:31:30-05:00,95,,64,77,77,,98,103,89,89,66,87,72,62,62,83
2023-05-27T12:32:00-05:00,89,,62,79,79,,98,105,89,93,66,91,70,66,62,85
2023-05-27T12:32:30-05:00,81,,62,77,83,,98,100,89,93,66,89,70,68,60,85
2023-05-27T12:33:00-05:00,81,,64,79,81,,98,95,87,93,66,89,70,64,58,91
2023-05-27T12:33:30-05:00,79,,64,79,79,,93,95,85,93,66,89,72,60,62,89
2023-05-27T12:34:00-05:00,79,,64,77,81,,93,95,89,95,64,91,70,66,60,85
2023-05-27T12:34:30-05:00,79,,64,77,81,,91,95,87,95,64,89,68,68,60,87
2023-05-27T12:35:00-05:00,81,,64,79,79,,93,93,85,93,66,93,70,62,60,83
2023-05-27T12:35:30-05:00,79,,64,79,79,,98,93,87,91,68,91,68,58,60,85
2023-05-27T12:36:00-05:00,77,,64,79,81,,100,95,89,89,66,91,66,,60,85
2023-05-27T12:36:30-05:00,77,,64,79,77,,100,91,89,85,66,89,66,55,62,85
2023-05-27T12:37:00-05:00,77,,64,77,77,,103,93,91,89,64,89,68,66,62,83
2023-05-27T12:37:30-05:00,74,,64,79,77,,95,,87,89,64,87,68,66,60,93
2023-05-27T12:38:00-05:00,79,,64,79,74,,103,91,89,87,66,91,68,64,62,89
2023-05-27T12:38:30-05:00,77,,64,79,74,,98,93,87,87,66,89,66,62,62,83
2023-05-27T12:39:00-05:00,79,,62,77,79,,115,93,83,89,64,89,64,55,62,85
2023-05-27T12:39:30-05:00,79,,66,79,79,,110,93,85,98,64,87,66,62,62,83
2023-05-27T12:40:00-05:00,79,,66,79,77,,110,91,87,98,64,87,66,60,62,83
2023-05-27T12:40:30-05:00,79,,66,81,77,,105,91,83,93,66,89,66,60,62,83
2023-05-27T12:41:00-05:00,79,,66,81,79,,105,91,85,89,64,87,62,66,60,85
2023-05-27T12:41:30-05:00,79,,68,79,77,,108,91,83,87,66,87,68,68,62,81
2023-05-27T12:42:00-05:00,79,,64,77,74,,105,93,83,87,68,83,66,55,62,83
2023-05-27T12:42:30-05:00,83,,64,81,77,,105,89,81,89,66,83,66,60,62,87
2023-05-27T12:43:00-05:00,79,,64,77,77,,108,91,85,87,64,87,68,62,64,85
2023-05-27T12:43:30-05:00,79,,62,77,83,,105,93,87,85,66,87,66,60,60,85
2023-05-27T12:44:00-05:00,83,,64,77,85,,105,93,87,87,64,85,66,60,60,83
2023-05-27T12:44:30-05:00,85,,66,79,79,,110,93,85,89,64,85,68,62,62,
2023-05-27T12:45:00-05:00,81,,68,79,77,,,93,85,89,66,85,70,66,62,83
2023-05-27T12:45:30-05:00,81,,64,74,81,,103,91,85,87,66,87,72,64,62,83
2023-05-27T12:46:00-05:00,81,,64,83,79,,108,89,83,89,64,83,72,58,62,83
2023-05-27T12:46:30-05:00,110,,64,83,81,,105,87,87,93,64,85,70,55,60,
2023-05-27T12:47:00-05:00,,,66,83,77,,108,91,87,87,66,83,70,64,62,81
2023-05-27T12:47:30-05:00,108,,66,81,74,,108,89,87,89,64,85,70,60,60,77
2023-05-27T12:48:00-05:00,,,66,81,77,,108,91,87,85,64,85,68,66,60,79
2023-05-27T12:48:30-05:00,,,64,,77,,,91,87,85,64,85,68,,62,79
2023-05-27T12:49:00-05:00,,,64,100,74,,105,89,85,87,64,81,68,62,62,77
2023-05-27T12:49:30-05:00,89,,64,81,72,,110,85,85,87,62,85,66,66,62,81
2023-05-27T12:50:00-05:00,,,66,79,72,,105,89,85,89,64,83,68,58,60,81
2023-05-27T12:50:30-05:00,98,,62,83,77,,108,87,81,85,64,83,68,64,62,79
2023-05-27T12:51:00-05:00,87,,64,77,79,,105,87,89,83,62,89,68,60,58,77
2023-05-27T12:51:30-05:00,85,,60,79,79,,110,87,85,85,62,,68,58,,74
2023-05-27T12:52:00-05:00,108,,62,81,79,,120,87,85,85,60,85,68,64,60,74
2023-05-27T12:52:30-05:00,110,,62,83,77,,105,87,85,87,60,85,68,55,60,79
2023-05-27T12:53:00-05:00,,,62,81,81,,110,87,87,83,60,83,70,55,64,81
2023-05-27T12:53:30-05:00,,,62,83,79,,103,89,85,83,64,83,68,62,64,79
2023-05-27T12:54:00-05:00,100,,60,81,77,,108,87,89,87,62,85,68,64,62,77
2023-05-27T12:54:30-05:00,95,,58,83,79,,103,87,89,85,62,85,68,58,62,79
2023-05-27T12:55:00-05:00,108,,60,81,81,,103,85,85,91,62,85,68,62,62,79
2023-05-27T12:55:30-05:00,,,60,81,79,,108,85,87,85,64,85,68,60,64,79
2023-05-27T12:56:00-05:00,105,,62,81,74,,103,87,87,85,64,85,68,66,62,79
2023-05-27T12:56:30-05:00,110,,60,81,74,,98,87,89,91,62,81,68,62,60,79
2023-05-27T12:57:00-05:00,103,,60,81,74,,,91,87,115,64,85,68,64,62,81
2023-05-27T12:57:30-05:00,87,,62,81,72,,98,89,85,98,62,83,70,66,64,81
2023-05-27T12:58:00-05:00,105,,64,83,77,,100,87,89,89,66,87,68,68,64,79
2023-05-27T12:58:30-05:00,89,,62,85,79,,95,89,87,87,64,93,68,62,62,81
2023-05-27T12:59:00-05:00,89,,64,85,,,,,89,85,64,89,70,,64,
2023-05-27T12:59:30-05:00,85,,64,83,,,,,91,87,70,93,72,,64,
2023-05-27T13:00:00-05:00,85,,62,87,,,,,87,85,68,91,68,,64,
2023-05-27T13:00:30-05:00,85,,62,85,77,83,100,91,85,89,66,89,68,0,64,60
2023-05-27T13:01:00-05:00,95,,62,85,79,79,100,93,85,83,64,93,70,0,66,77
2023-05-27T13:01:30-05:00,85,,60,81,79,79,98,93,85,87,62,93,68,58,66,77
2023-05-27T13:02:00-05:00,83,,58,81,77,79,100,89,87,132,64,95,72,62,66,77
2023-05-27T13:02:30-05:00,81,,60,81,74,79,98,93,85,89,68,95,74,60,64,83
2023-05-27T13:03:00-05:00,79,,60,81,77,79,98,91,83,91,68,95,72,64,64,81
2023-05-27T13:03:30-05:00,79,,64,79,79,77,98,91,83,87,68,93,72,64,64,79
2023-05-27T13:04:00-05:00,83,,62,79,79,79,98,91,83,93,70,91,72,60,66,77
2023-05-27T13:04:30-05:00,85,,62,81,81,81,,89,85,89,68,91,70,68,64,74
2023-05-27T13:05:00-05:00,83,,62,85,85,83,98,89,83,89,68,85,70,70,66,77
2023-05-27T13:05:30-05:00,81,,60,89,85,79,103,87,87,89,64,89,72,58,64,77
2023-05-27T13:06:00-05:00,83,,62,83,81,79,98,89,85,87,64,87,68,60,66,77
2023-05-27T13:06:30-05:00,79,,62,79,81,79,91,93,83,89,66,85,68,60,,77
2023-05-27T13:07:00-05:00,89,,60,79,77,79,98,89,83,87,64,87,70,66,66,77
2023-05-27T13:07:30-05:00,85,,60,79,74,81,95,89,81,89,64,83,68,53,66,81
2023-05-27T13:08:00-05:00,81,,60,74,79,79,98,89,81,81,66,87,68,60,64,77
2023-05-27T13:08:30-05:00,79,,60,77,72,79,100,87,81,85,62,93,74,70,66,74
2023-05-27T13:09:00-05:00,85,,60,74,72,77,103,85,81,83,62,89,70,64,64,77
2023-05-27T13:09:30-05:00,79,,62,81,72,77,103,87,81,83,64,87,70,60,60,74
2023-05-27T13:10:00-05:00,81,,60,77,72,79,103,89,83,83,64,89,70,62,60,70
2023-05-27T13:10:30-05:00,79,,64,79,74,79,103,93,83,87,66,91,68,64,60,74
2023-05-27T13:11:00-05:00,81,,62,79,68,79,100,89,83,95,64,85,72,60,58,74
2023-05-27T13:11:30-05:00,81,,58,79,70,79,103,85,85,93,64,85,72,60,58,79
2023-05-27T13:12:00-05:00,79,,58,77,72,79,100,91,89,100,62,83,72,58,62,81
2023-05-27T13:12:30-05:00,77,,58,77,72,79,103,89,85,87,66,83,72,60,62,77
2023-05-27T13:13:00-05:00,87,,58,79,74,79,103,85,85,91,68,85,72,62,62,79
2023-05-27T13:13:30-05:00,79,,58,79,72,79,93,85,83,87,68,87,70,62,62,79
2023-05-27T13:14:00-05:00,77,,58,79,74,74,100,87,81,85,66,89,74,60,64,77
2023-05-27T13:14:30-05:00,79,,55,87,70,74,100,89,81,85,66,87,74,68,64,79
2023-05-27T13:15:00-05:00,81,,58,79,72,74,103,87,79,87,68,89,72,68,62,77
2023-05-27T13:15:30-05:00,77,,55,77,77,72,100,89,83,89,68,91,72,60,62,79
2023-05-27T13:16:00-05:00,77,,55,95,74,77,103,89,85,85,68,91,70,64,62,81
2023-05-27T13:16:30-05:00,79,,58,87,77,74,105,87,87,89,64,89,70,62,62,79
2023-05-27T13:17:00-05:00,79,,53,83,79,74,98,87,91,98,64,87,68,64,60,81
2023-05-27T13:17:30-05:00,77,,53,79,79,77,95,89,85,103,66,87,72,62,64,79
2023-05-27T13:18:00-05:00,81,,55,77,77,72,93,85,85,100,64,89,72,64,62,81
2023-05-27T13:18:30-05:00,81,,55,74,81,74,,87,85,95,62,91,74,64,66,79
2023-05-27T13:19:00-05:00,77,,53,77,74,77,95,91,85,91,62,91,70,62,64,83
2023-05-27T13:19:30-05:00,81,,55,81,70,74,95,87,87,118,62,85,70,66,62,
2023-05-27T13:20:00-05:00,81,,53,79,72,74,98,85,85,,62,83,70,60,62,79
2023-05-27T13:20:30-05:00,79,,53,77,72,77,93,91,87,120,60,85,74,62,60,79
2023-05-27T13:21:00-05:00,79,,53,77,70,79,95,87,85,105,62,85,74,58,64,81
2023-05-27T13:21:30-05:00,79,,53,74,72,74,93,85,83,93,60,85,72,58,66,74
2023-05-27T13:22:00-05:00,81,,53,81,72,77,98,89,83,95,64,87,72,66,64,77
2023-05-27T13:22:30-05:00,81,,53,81,72,74,95,85,81,87,66,87,70,55,62,81
2023-05-27T13:23:00-05:00,81,,50,77,74,79,98,87,83,89,64,85,74,62,64,83
2023-05-27T13:23:30-05:00,77,,50,77,77,,98,89,93,98,62,87,72,62,64,83
2023-05-27T13:24:00-05:00,79,,53,79,74,81,100,93,91,98,66,85,77,66,62,79
2023-05-27T13:24:30-05:00,79,,53,72,72,77,103,93,89,98,64,85,74,64,64,77
2023-05-27T13:25:00-05:00,81,,53,74,72,77,103,95,85,91,64,85,70,64,64,79
2023-05-27T13:25:30-05:00,77,,53,79,72,77,98,89,85,89,64,85,70,62,62,77
2023-05-27T13:26:00-05:00,74,,55,91,72,77,98,87,81,87,66,83,72,58,62,77
2023-05-27T13:26:30-05:00,72,,55,77,70,74,100,89,85,87,68,83,68,66,64,79
2023-05-27T13:27:00-05:00,74,,55,77,68,74,98,85,83,85,64,81,68,64,60,81
2023-05-27T13:27:30-05:00,74,,53,81,68,77,98,89,83,83,64,87,66,60,60,79
2023-05-27T13:28:00-05:00,72,,53,79,68,74,98,89,83,85,66,85,70,60,62,72
2023-05-27T13:28:30-05:00,74,,55,79,79,77,98,87,85,85,68,81,68,66,60,74
2023-05-27T13:29:00-05:00,70,,53,79,81,77,103,87,85,83,64,87,66,62,60,74
2023-05-27T13:29:30-05:00,72,,55,79,77,74,95,87,83,83,64,89,68,62,62,72
2023-05-27T13:30:00-05:00,72,,55,77,77,72,95,91,85,83,64,85,66,62,60,74
2023-05-27T13:30:30-05:00,77,,55,74,77,74,98,89,81,81,64,83,68,60,58,70
2023-05-27T13:31:00-05:00,77,,53,81,79,74,98,93,81,85,66,83,66,64,62,70
2023-05-27T13:31:30-05:00,77,,58,77,79,74,95,89,83,81,64,83,64,68,62,74
2023-05-27T13:32:00-05:00,74,,58,81,79,72,91,87,81,81,66,81,66,58,60,81
2023-05-27T13:32:30-05:00,79,,55,81,87,74,93,87,85,81,64,83,68,62,62,74
2023-05-27T13:33:00-05:00,74,,55,77,83,77,95,85,85,81,66,83,66,62,62,74
2023-05-27T13:33:30-05:00,74,,55,81,81,77,93,85,83,81,64,83,66,64,60,74
2023-05-27T13:34:00-05:00,81,,55,81,81,72,95,85,83,79,62,83,66,74,60,70
2023-05-27T13:34:30-05:00,77,,58,83,79,74,95,85,81,83,66,81,66,64,62,70
2023-05-27T13:35:00-05:00,74,,58,81,74,77,91,87,81,89,62,81,64,62,64,70
2023-05-27T13:35:30-05:00,72,,55,77,72,74,89,87,85,81,64,81,66,64,62,68
2023-05-27T13:36:00-05:00,79,,58,79,72,74,89,87,83,81,64,77,66,58,60,70
2023-05-27T13:36:30-05:00,81,,53,103,70,72,91,91,81,83,64,81,66,66,64,70
2023-05-27T13:37:00-05:00,79,,50,81,68,74,91,87,83,79,62,81,64,60,64,72
2023-05-27T13:37:30-05:00,81,,53,77,70,74,89,87,83,83,64,79,68,62,62,70
2023-05-27T13:38:00-05:00,81,,53,79,72,72,91,89,79,85,64,83,66,60,62,74
2023-05-27T13:38:30-05:00,81,,53,74,68,74,91,87,79,85,66,81,66,58,62,72
2023-05-27T13:39:00-05:00,81,,53,72,72,74,87,87,83,85,64,83,64,60,64,72
2023-05-27T13:39:30-05:00,79,,55,79,70,74,91,85,81,83,64,81,66,55,62,72
2023-05-27T13:40:00-05:00,77,,53,77,68,77,95,87,85,81,64,83,66,55,60,74
2023-05-27T13:40:30-05:00,83,,50,79,68,74,89,87,81,83,64,83,68,64,62,77
2023-05-27T13:41:00-05:00,81,,46,79,70,74,89,83,79,83,64,85,68,62,62,72
2023-05-27T13:41:30-05:00,79,,53,83,72,72,87,85,81,83,64,83,68,60,60,72
2023-05-27T13:42:00-05:00,77,,53,77,74,74,83,87,83,81,66,81,70,60,62,74
2023-05-27T13:42:30-05:00,79,,53,79,77,74,85,89,83,83,66,81,66,60,60,77
2023-05-27T13:43:00-05:00,79,,53,77,79,74,89,87,81,83,66,83,64,55,60,77
2023-05-27T13:43:30-05:00,79,,53,79,79,74,87,93,83,79,62,81,68,58,60,72
2023-05-27T13:44:00-05:00,79,,46,83,81,72,85,91,83,79,64,79,70,60,60,74
2023-05-27T13:44:30-05:00,77,,50,79,79,72,83,89,83,79,64,81,68,66,64,77
2023-05-27T13:45:00-05:00,79,,50,81,74,72,81,85,81,77,64,81,68,60,62,74
2023-05-27T13:45:30-05:00,74,,50,77,74,72,81,83,81,77,62,77,66,62,60,74
2023-05-27T13:46:00-05:00,79,,53,79,72,74,85,81,81,79,66,79,68,64,60,77
2023-05-27T13:46:30-05:00,74,,55,77,70,72,85,81,87,81,66,79,70,53,60,74
2023-05-27T13:47:00-05:00,77,,53,79,70,72,85,81,,87,64,81,66,58,58,68
2023-05-27T13:47:30-05:00,81,,50,74,66,70,83,79,115,83,62,79,66,60,62,74
2023-05-27T13:48:00-05:00,77,,50,77,64,70,81,77,100,89,64,77,68,64,62,72
2023-05-27T13:48:30-05:00,77,,50,72,66,70,85,74,85,87,62,77,68,64,60,72
2023-05-27T13:49:00-05:00,77,,46,74,66,,87,79,83,79,66,77,70,58,60,72
2023-05-27T13:49:30-05:00,77,,46,79,66,74,87,77,81,81,64,79,72,55,60,70
2023-05-27T13:50:00-05:00,72,,50,79,64,74,83,77,83,89,66,79,70,68,60,72
2023-05-27T13:50:30-05:00,72,,50,77,68,72,83,77,81,89,66,81,70,64,60,74
2023-05-27T13:51:00-05:00,77,,53,77,68,72,83,81,83,87,62,79,68,66,60,68
2023-05-27T13:51:30-05:00,68,,50,,68,72,,77,83,81,62,79,70,58,64,66
2023-05-27T13:52:00-05:00,68,,50,77,68,70,81,77,81,83,62,79,68,62,60,70
2023-05-27T13:52:30-05:00,70,,53,79,68,70,81,77,81,79,64,79,68,66,62,72
2023-05-27T13:53:00-05:00,70,,53,77,66,74,81,79,81,81,62,79,70,55,62,70
2023-05-27T13:53:30-05:00,72,,53,74,66,74,83,79,83,83,64,79,70,58,62,72
2023-05-27T13:54:00-05:00,70,,50,81,68,74,81,77,81,81,64,77,72,58,60,70
2023-05-27T13:54:30-05:00,70,,46,81,68,79,81,77,83,81,64,81,72,64,58,74
2023-05-27T13:55:00-05:00,70,,50,81,68,81,79,79,81,89,64,77,70,53,60,74
2023-05-27T13:55:30-05:00,74,,50,83,68,79,81,79,81,87,62,77,70,55,60,74
2023-05-27T13:56:00-05:00,68,,46,81,70,77,81,77,85,79,62,79,72,60,60,72
2023-05-27T13:56:30-05:00,74,,50,85,66,79,79,77,98,85,66,79,70,55,60,70
2023-05-27T13:57:00-05:00,70,,50,91,70,74,79,77,83,95,66,77,70,60,62,72
2023-05-27T13:57:30-05:00,70,,50,81,68,74,79,77,81,85,62,74,70,62,60,74
2023-05-27T13:58:00-05:00,70,,53,79,68,74,79,74,83,83,64,74,72,55,62,70
2023-05-27T13:58:30-05:00,70,,50,77,66,72,79,79,85,85,64,74,70,62,60,72
2023-05-27T13:59:00-05:00,68,,50,72,68,70,77,79,85,81,60,77,70,58,60,70
2023-05-27T13:59:30-05:00,70,,46,79,64,72,74,74,85,85,60,79,72,55,62,70
2023-05-27T14:00:00-05:00,68,,46,77,70,77,74,74,85,85,64,77,68,50,60,70
2023-05-27T14:00:30-05:00,74,,46,74,72,77,72,77,89,79,62,74,64,64,62,70
2023-05-27T14:01:00-05:00,72,,50,72,72,74,77,77,87,83,64,79,66,58,60,70
2023-05-27T14:01:30-05:00,74,,50,77,81,74,79,79,81,81,62,72,66,64,60,70
2023-05-27T14:02:00-05:00,70,,46,79,79,74,79,77,83,83,62,77,68,62,58,74
2023-05-27T14:02:30-05:00,70,,46,77,74,74,79,77,85,85,62,74,62,64,62,74
2023-05-27T14:03:00-05:00,66,,46,74,66,74,79,77,85,91,62,72,64,60,58,74
2023-05-27T14:03:30-05:00,68,,46,74,64,74,79,77,87,87,58,74,62,55,64,77
2023-05-27T14:04:00-05:00,68,,46,77,62,72,81,74,85,83,58,72,62,58,62,74
2023-05-27T14:04:30-05:00,68,,50,79,66,77,81,77,85,81,58,72,68,64,55,74
2023-05-27T14:05:00-05:00,66,,50,79,64,74,85,79,83,83,60,74,66,58,60,74
2023-05-27T14:05:30-05:00,70,,53,77,68,74,85,77,81,81,62,74,64,55,60,74
2023-05-27T14:06:00-05:00,66,,50,77,70,72,89,77,83,122,62,70,62,60,60,77
2023-05-27T14:06:30-05:00,66,,46,79,66,74,85,74,83,89,62,66,64,58,62,74
2023-05-27T14:07:00-05:00,68,,46,81,64,74,85,74,85,81,60,68,64,53,62,77
2023-05-27T14:07:30-05:00,66,,50,74,66,72,85,77,85,81,62,70,64,60,62,81
2023-05-27T14:08:00-05:00,68,,50,79,68,70,85,74,85,83,62,70,64,58,62,77
2023-05-27T14:08:30-05:00,68,,53,74,66,70,85,74,85,85,62,70,64,64,62,77
2023-05-27T14:09:00-05:00,68,,50,74,66,74,85,74,83,83,64,68,64,53,62,79
2023-05-27T14:09:30-05:00,72,,50,72,68,70,85,72,85,83,64,70,64,55,62,79
2023-05-27T14:10:00-05:00,70,,46,79,70,70,,72,85,83,64,68,64,55,64,77
2023-05-27T14:10:30-05:00,68,,50,74,70,72,79,79,85,83,66,70,64,58,62,77
2023-05-27T14:11:00-05:00,70,,46,70,72,72,81,74,83,83,64,68,62,55,62,81
2023-05-27T14:11:30-05:00,70,,50,72,70,72,,77,83,81,62,66,62,55,62,81
2023-05-27T14:12:00-05:00,66,,53,74,68,72,79,79,83,79,64,70,62,55,60,77
2023-05-27T14:12:30-05:00,70,,50,74,72,70,79,79,83,79,60,70,60,50,62,81
2023-05-27T14:13:00-05:00,70,,53,77,70,68,,74,83,81,58,70,64,58,62,79
2023-05-27T14:13:30-05:00,70,,46,83,66,68,83,77,83,81,58,70,60,53,60,79
2023-05-27T14:14:00-05:00,68,,46,95,68,68,83,77,83,81,60,72,62,53,64,81
2023-05-27T14:14:30-05:00,70,,50,79,70,68,74,81,79,81,58,70,60,53,62,79
2023-05-27T14:15:00-05:00,70,,50,85,70,68,74,77,81,79,58,68,62,62,62,74
2023-05-27T14:15:30-05:00,72,,46,77,70,68,74,77,83,77,55,70,60,58,62,83
2023-05-27T14:16:00-05:00,68,,42,74,72,68,77,72,93,81,81,68,60,60,60,77
2023-05-27T14:16:30-05:00,70,,46,74,74,68,72,77,130,81,60,66,60,53,62,79
2023-05-27T14:17:00-05:00,70,,46,72,72,68,72,68,120,77,68,64,60,55,64,79
2023-05-27T14:17:30-05:00,72,,50,77,72,70,72,72,108,79,74,64,62,53,62,81
2023-05-27T14:18:00-05:00,72,,46,72,70,72,77,70,100,81,68,68,60,50,62,81
2023-05-27T14:18:30-05:00,70,,50,77,70,70,74,66,85,81,60,74,62,58,60,79
2023-05-27T14:19:00-05:00,70,,50,72,66,70,77,70,83,79,60,70,64,55,62,79
2023-05-27T14:19:30-05:00,72,,50,72,68,70,74,72,83,81,58,68,62,55,60,79
2023-05-27T14:20:00-05:00,70,,50,74,70,70,77,72,81,91,58,66,60,62,60,79
2023-05-27T14:20:30-05:00,70,,55,79,70,68,77,72,87,83,60,68,60,55,60,77
2023-05-27T14:21:00-05:00,72,,60,81,68,70,79,74,83,81,58,68,58,55,62,79
2023-05-27T14:21:30-05:00,72,,53,72,70,70,74,77,85,81,60,70,58,55,64,79
2023-05-27T14:22:00-05:00,74,,53,72,68,85,77,77,83,81,58,66,60,55,64,79
2023-05-27T14:22:30-05:00,74,,50,,72,100,74,79,79,79,58,70,60,53,62,79
2023-05-27T14:23:00-05:00,72,,46,72,72,79,77,74,83,85,60,68,89,58,62,79
2023-05-27T14:23:30-05:00,72,,46,77,72,74,77,72,79,87,55,68,81,58,64,81
2023-05-27T14:24:00-05:00,79,,50,77,72,72,74,72,81,79,58,66,70,53,62,79
2023-05-27T14:24:30-05:00,79,,50,72,70,74,77,77,79,77,58,70,64,60,62,79
2023-05-27T14:25:00-05:00,74,,50,74,74,70,72,77,83,83,58,68,62,58,60,81
2023-05-27T14:25:30-05:00,74,,50,72,70,70,77,74,85,83,58,66,62,60,64,81
2023-05-27T14:26:00-05:00,81,,50,77,72,72,74,70,79,83,58,66,62,55,64,81
2023-05-27T14:26:30-05:00,79,,46,74,70,70,,74,79,93,55,64,62,55,62,79
2023-05-27T14:27:00-05:00,77,,50,74,66,70,77,74,83,91,58,66,66,58,62,79
2023-05-27T14:27:30-05:00,79,,46,72,70,70,77,74,79,85,58,66,68,58,62,81
2023-05-27T14:28:00-05:00,74,,50,70,72,72,74,77,79,83,58,66,64,58,66,83
2023-05-27T14:28:30-05:00,72,,46,70,72,72,,72,79,81,60,64,64,55,62,77
2023-05-27T14:29:00-05:00,70,,46,72,70,70,74,72,77,89,60,66,60,53,62,79
2023-05-27T14:29:30-05:00,70,,50,70,70,72,74,72,77,85,60,66,60,58,58,81
2023-05-27T14:30:00-05:00,70,,50,70,74,72,79,72,79,83,58,66,62,53,62,79
2023-05-27T14:30:30-05:00,68,,50,72,77,74,74,74,77,85,58,64,62,53,62,79
2023-05-27T14:31:00-05:00,66,,53,72,74,70,72,79,77,91,60,64,64,55,62,77
2023-05-27T14:31:30-05:00,64,,55,70,72,72,,74,79,83,58,68,68,53,62,79
2023-05-27T14:32:00-05:00,66,,55,72,79,70,72,74,72,150,58,70,66,60,58,79
2023-05-27T14:32:30-05:00,74,,55,72,72,72,74,77,72,91,58,66,64,50,60,81
2023-05-27T14:33:00-05:00,70,,50,70,77,68,77,77,74,85,58,66,66,58,62,85
2023-05-27T14:33:30-05:00,70,,50,74,74,72,74,74,72,85,60,66,64,55,62,81
2023-05-27T14:34:00-05:00,68,,53,74,74,72,74,77,72,85,60,68,62,55,62,
2023-05-27T14:34:30-05:00,70,,53,72,74,72,74,74,72,85,60,68,64,58,62,83
2023-05-27T14:35:00-05:00,68,,50,74,72,72,77,77,77,81,62,68,64,62,64,85
2023-05-27T14:35:30-05:00,66,,50,72,72,74,74,74,74,85,62,64,64,42,62,83
2023-05-27T14:36:00-05:00,70,,50,72,74,72,77,77,74,98,64,64,62,60,60,81
2023-05-27T14:36:30-05:00,72,,46,74,68,72,72,74,72,87,62,68,64,53,62,81
2023-05-27T14:37:00-05:00,70,,50,74,72,72,74,72,72,85,60,68,62,53,60,
2023-05-27T14:37:30-05:00,68,,50,77,72,74,72,77,74,87,60,68,64,64,58,85
2023-05-27T14:38:00-05:00,68,,50,74,70,72,77,77,72,83,58,66,62,60,62,79
2023-05-27T14:38:30-05:00,68,,53,74,74,72,77,74,74,83,60,66,62,64,62,81
2023-05-27T14:39:00-05:00,68,,50,74,72,72,77,77,79,91,60,66,62,53,60,83
2023-05-27T14:39:30-05:00,68,,50,74,68,70,79,74,77,100,60,66,60,62,62,81
2023-05-27T14:40:00-05:00,66,,50,72,68,74,77,77,74,85,60,66,64,60,60,83
2023-05-27T14:40:30-05:00,68,,46,74,66,72,79,77,77,83,60,64,62,66,64,83
2023-05-27T14:41:00-05:00,70,,50,72,74,72,81,77,77,85,58,64,64,50,66,81
2023-05-27T14:41:30-05:00,70,,46,74,81,74,79,77,72,83,62,62,64,53,66,81
2023-05-27T14:42:00-05:00,72,,53,79,77,74,79,74,74,81,62,62,62,58,64,83
