DATETIME,TANGARA_2BBA,TANGARA_DD66,TANGARA_25CE,TANGARA_4B1A,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2822,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_3782,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-17T11:02:30-05:00,46,,53,,34,81,30,77,66,34,83,77,,25,38,,34,58,38,81
2023-05-17T11:03:00-05:00,50,,58,,34,83,34,79,66,34,83,72,,25,38,,34,50,25,81
2023-05-17T11:03:30-05:00,50,,55,,34,79,34,77,64,34,83,70,,25,34,,30,60,30,79
2023-05-17T11:04:00-05:00,50,,55,,38,72,34,74,62,34,79,70,,25,42,,30,58,30,79
2023-05-17T11:04:30-05:00,46,,53,,34,72,34,74,62,34,79,72,,25,34,,30,60,25,81
2023-05-17T11:05:00-05:00,46,,58,,34,68,30,74,62,34,79,72,,25,38,,25,60,30,77
2023-05-17T11:05:30-05:00,42,,55,,38,72,30,74,60,34,79,77,,30,34,,30,66,38,74
2023-05-17T11:06:00-05:00,42,,58,,38,66,30,74,60,34,79,74,,30,,,25,60,30,77
2023-05-17T11:06:30-05:00,46,,55,,34,68,30,74,62,34,79,70,,21,38,,25,55,34,77
2023-05-17T11:07:00-05:00,42,,60,,34,66,34,72,62,34,79,72,,30,34,,25,58,30,79
2023-05-17T11:07:30-05:00,42,,60,,38,64,38,77,62,34,77,70,,25,38,,30,50,30,77
2023-05-17T11:08:00-05:00,42,,64,,34,66,38,70,60,34,81,77,,25,38,,30,53,30,77
2023-05-17T11:08:30-05:00,42,,62,,34,64,34,70,60,34,81,72,,25,,,25,55,30,74
2023-05-17T11:09:00-05:00,42,,62,,34,66,30,72,62,34,81,72,,25,34,,25,53,25,77
2023-05-17T11:09:30-05:00,42,,62,,38,70,34,77,62,34,81,70,,21,38,,25,53,25,79
2023-05-17T11:10:00-05:00,42,,64,,34,70,34,74,62,34,81,70,,25,34,,30,60,25,83
2023-05-17T11:10:30-05:00,50,,64,,34,79,38,72,66,34,81,70,,30,38,,30,60,30,85
2023-05-17T11:11:00-05:00,46,,62,,34,66,34,74,66,34,81,68,,25,38,,,58,30,83
2023-05-17T11:11:30-05:00,46,,60,,38,68,34,79,62,34,81,66,,34,38,,,58,25,81
2023-05-17T11:12:00-05:00,46,,62,,38,68,38,81,62,34,81,68,,30,42,,34,60,30,83
2023-05-17T11:12:30-05:00,46,,62,,38,70,34,,66,34,81,68,,30,38,,34,62,25,87
2023-05-17T11:13:00-05:00,50,,60,,34,68,34,77,64,34,77,68,,25,,,30,60,30,87
2023-05-17T11:13:30-05:00,46,,64,,38,68,34,77,68,34,77,68,,30,38,,25,58,34,87
2023-05-17T11:14:00-05:00,42,,68,,34,62,30,81,66,34,77,68,,30,38,,30,58,34,87
2023-05-17T11:14:30-05:00,46,,62,,38,58,34,77,70,34,77,70,,30,42,,34,64,30,83
2023-05-17T11:15:00-05:00,50,,62,,62,60,34,72,72,34,79,70,,25,42,,30,60,30,83
2023-05-17T11:15:30-05:00,53,,60,,50,60,34,74,70,34,79,72,,25,42,,30,62,30,87
2023-05-17T11:16:00-05:00,55,,60,,38,58,34,77,72,34,79,68,,30,42,,30,64,30,87
2023-05-17T11:16:30-05:00,55,,60,,42,55,34,74,68,34,79,70,,25,,,30,58,30,83
2023-05-17T11:17:00-05:00,53,,64,,38,55,34,77,77,34,81,70,,25,42,,30,58,30,85
2023-05-17T11:17:30-05:00,55,,62,,38,53,38,74,79,34,79,68,,25,38,,25,58,30,83
2023-05-17T11:18:00-05:00,58,,62,,42,55,38,70,74,34,81,70,,30,46,,,62,30,83
2023-05-17T11:18:30-05:00,60,,64,,42,58,38,74,74,34,77,68,,25,50,,,62,30,83
2023-05-17T11:19:00-05:00,58,,62,,42,62,38,74,72,34,77,66,,25,46,,,62,30,91
2023-05-17T11:19:30-05:00,55,,62,,38,62,38,74,70,34,77,68,,25,42,,,66,34,95
2023-05-17T11:20:00-05:00,62,,66,,42,60,38,74,68,34,77,68,,25,38,,,60,30,93
2023-05-17T11:20:30-05:00,62,,66,,42,60,38,74,74,34,77,68,,30,42,,,50,30,87
2023-05-17T11:21:00-05:00,58,,74,,38,62,38,74,74,34,77,64,,25,42,,,55,30,89
2023-05-17T11:21:30-05:00,60,,72,,42,60,38,74,77,34,77,66,,25,42,,,70,30,85
2023-05-17T11:22:00-05:00,58,,79,,46,55,38,79,72,34,77,66,,25,,,,64,25,89
2023-05-17T11:22:30-05:00,55,,72,,46,55,42,74,70,34,77,64,,30,42,,,58,30,89
2023-05-17T11:23:00-05:00,58,,68,,42,55,38,77,74,34,77,64,,25,42,,,55,34,85
2023-05-17T11:23:30-05:00,58,,70,,42,53,38,83,74,34,77,64,,25,42,,,58,34,87
2023-05-17T11:24:00-05:00,62,,70,,42,46,38,79,70,34,77,62,,30,42,,,60,34,83
2023-05-17T11:24:30-05:00,62,,72,,38,42,42,81,70,34,81,62,,30,42,,34,53,34,81
2023-05-17T11:25:00-05:00,60,,74,,38,53,42,81,70,34,81,60,,30,42,,34,50,30,87
2023-05-17T11:25:30-05:00,60,,79,,42,53,38,79,70,34,81,64,,30,42,,30,50,30,83
2023-05-17T11:26:00-05:00,55,,77,,42,46,38,79,72,34,81,60,,34,42,,30,55,30,83
2023-05-17T11:26:30-05:00,58,,79,,46,46,38,81,74,34,81,58,,34,42,,30,46,34,89
2023-05-17T11:27:00-05:00,60,,79,,42,46,38,79,79,34,81,58,,30,42,,30,55,30,85
2023-05-17T11:27:30-05:00,60,,74,,38,42,42,81,79,34,81,58,,30,38,,25,50,34,91
2023-05-17T11:28:00-05:00,60,,77,,42,42,42,77,74,34,81,58,,30,34,,25,53,30,87
2023-05-17T11:28:30-05:00,60,,79,,42,46,42,79,74,34,72,58,,25,34,,25,50,30,83
2023-05-17T11:29:00-05:00,60,,72,,42,42,38,81,74,34,72,53,,30,34,,25,53,30,83
2023-05-17T11:29:30-05:00,60,,70,,42,46,38,79,70,34,72,53,,25,34,,25,53,30,83
2023-05-17T11:30:00-05:00,58,,72,,42,46,42,79,70,34,72,53,,25,34,,25,53,25,83
2023-05-17T11:30:30-05:00,62,,74,,42,46,38,77,70,34,72,53,,25,34,,21,60,30,83
2023-05-17T11:31:00-05:00,62,,72,,42,46,38,77,72,34,72,46,,25,34,,25,53,30,83
2023-05-17T11:31:30-05:00,66,,72,,42,42,38,77,74,34,68,50,,21,38,,25,58,34,81
2023-05-17T11:32:00-05:00,66,,79,,46,38,38,77,72,34,68,50,,25,34,,30,53,34,81
2023-05-17T11:32:30-05:00,64,,81,,46,42,38,79,72,34,68,50,,30,34,,30,53,30,81
2023-05-17T11:33:00-05:00,62,,79,,46,42,42,81,74,34,68,53,,34,34,,30,53,30,81
2023-05-17T11:33:30-05:00,62,,79,,46,42,38,74,74,34,68,55,,34,34,,30,42,25,83
2023-05-17T11:34:00-05:00,64,,79,,50,46,38,74,77,34,68,53,,34,34,,25,50,30,79
2023-05-17T11:34:30-05:00,62,,77,,50,46,34,77,74,34,68,50,,34,34,,25,42,25,79
2023-05-17T11:35:00-05:00,64,,72,,42,50,30,81,74,34,68,53,,30,30,,30,46,30,79
