DATETIME,TANGARA_260A,TANGARA_14D6,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE,TANGARA_4B1A
2023-11-08 07:22:30-05:00,18.0,19.0,15.0,9.0,13.0,14.0,18.0,18.0,
2023-11-08 07:23:00-05:00,18.0,19.0,14.0,10.0,13.0,15.0,17.0,18.0,
2023-11-08 07:23:30-05:00,18.0,19.0,15.0,10.0,13.0,19.0,19.0,18.0,
2023-11-08 07:24:00-05:00,19.0,21.0,14.0,10.0,13.0,18.0,18.0,18.0,
2023-11-08 07:24:30-05:00,17.0,19.0,15.0,9.0,13.0,17.0,21.0,18.0,
2023-11-08 07:25:00-05:00,18.0,,14.0,10.0,13.0,17.0,19.0,18.0,
2023-11-08 07:25:30-05:00,17.0,20.0,15.0,10.0,13.0,16.0,18.0,19.0,
2023-11-08 07:26:00-05:00,18.0,,14.0,9.0,12.0,18.0,18.0,18.0,
2023-11-08 07:26:30-05:00,19.0,20.0,13.0,10.0,12.0,18.0,17.0,18.0,
2023-11-08 07:27:00-05:00,17.0,20.0,13.0,9.0,12.0,15.0,16.0,17.0,
2023-11-08 07:27:30-05:00,18.0,20.0,13.0,9.0,12.0,20.0,16.0,18.0,
2023-11-08 07:28:00-05:00,18.0,21.0,12.0,10.0,13.0,16.0,15.0,17.0,
2023-11-08 07:28:30-05:00,19.0,,12.0,10.0,12.0,14.0,15.0,17.0,
2023-11-08 07:29:00-05:00,18.0,20.0,12.0,10.0,13.0,14.0,15.0,18.0,
2023-11-08 07:29:30-05:00,,,,,,,,,
2023-11-08 07:30:00-05:00,17.0,19.0,12.0,9.0,13.0,15.0,15.0,17.0,
2023-11-08 07:30:30-05:00,17.0,17.0,12.0,9.0,14.0,14.0,16.0,18.0,
2023-11-08 07:31:00-05:00,17.0,18.0,12.0,9.0,13.0,18.0,17.0,17.0,
2023-11-08 07:31:30-05:00,18.0,20.0,11.0,10.0,13.0,17.0,16.0,16.0,
2023-11-08 07:32:00-05:00,18.0,18.0,11.0,9.0,13.0,17.0,16.0,17.0,
2023-11-08 07:32:30-05:00,17.0,19.0,11.0,8.0,14.0,17.0,18.0,17.0,
2023-11-08 07:33:00-05:00,18.0,20.0,11.0,9.0,13.0,14.0,18.0,18.0,
2023-11-08 07:33:30-05:00,17.0,21.0,12.0,9.0,13.0,17.0,17.0,18.0,
2023-11-08 07:34:00-05:00,17.0,19.0,,9.0,13.0,15.0,17.0,17.0,
2023-11-08 07:34:30-05:00,17.0,19.0,10.0,10.0,13.0,15.0,18.0,17.0,
2023-11-08 07:35:00-05:00,16.0,20.0,9.0,9.0,12.0,,19.0,17.0,
2023-11-08 07:35:30-05:00,17.0,20.0,9.0,8.0,12.0,15.0,19.0,16.0,
2023-11-08 07:36:00-05:00,16.0,20.0,9.0,8.0,12.0,16.0,20.0,17.0,
2023-11-08 07:36:30-05:00,17.0,19.0,10.0,9.0,12.0,17.0,19.0,18.0,
2023-11-08 07:37:00-05:00,17.0,18.0,10.0,8.0,12.0,14.0,19.0,18.0,
2023-11-08 07:37:30-05:00,17.0,15.0,10.0,8.0,12.0,16.0,19.0,17.0,
2023-11-08 07:38:00-05:00,18.0,13.0,,9.0,12.0,16.0,19.0,16.0,
2023-11-08 07:38:30-05:00,16.0,14.0,10.0,9.0,12.0,17.0,18.0,16.0,
2023-11-08 07:39:00-05:00,17.0,15.0,11.0,9.0,11.0,17.0,18.0,17.0,
2023-11-08 07:39:30-05:00,16.0,16.0,10.0,9.0,11.0,13.0,18.0,17.0,
2023-11-08 07:40:00-05:00,16.0,16.0,10.0,8.0,12.0,17.0,17.0,16.0,
2023-11-08 07:40:30-05:00,17.0,16.0,10.0,9.0,11.0,15.0,17.0,17.0,
2023-11-08 07:41:00-05:00,17.0,14.0,10.0,9.0,11.0,16.0,16.0,17.0,
2023-11-08 07:41:30-05:00,17.0,13.0,10.0,9.0,11.0,15.0,16.0,17.0,
2023-11-08 07:42:00-05:00,16.0,13.0,10.0,8.0,11.0,12.0,19.0,17.0,
2023-11-08 07:42:30-05:00,15.0,15.0,10.0,9.0,11.0,11.0,17.0,18.0,
2023-11-08 07:43:00-05:00,15.0,,10.0,8.0,11.0,11.0,17.0,17.0,
2023-11-08 07:43:30-05:00,15.0,15.0,10.0,9.0,11.0,13.0,17.0,17.0,
2023-11-08 07:44:00-05:00,14.0,16.0,10.0,9.0,12.0,13.0,17.0,17.0,
2023-11-08 07:44:30-05:00,15.0,16.0,10.0,8.0,13.0,15.0,18.0,16.0,
2023-11-08 07:45:00-05:00,15.0,17.0,10.0,8.0,12.0,14.0,17.0,17.0,
2023-11-08 07:45:30-05:00,,,,,,,,,
2023-11-08 07:46:00-05:00,16.0,17.0,11.0,8.0,11.0,15.0,15.0,15.0,
2023-11-08 07:46:30-05:00,15.0,18.0,10.0,8.0,11.0,12.0,16.0,15.0,
2023-11-08 07:47:00-05:00,14.0,17.0,10.0,9.0,11.0,16.0,15.0,16.0,
2023-11-08 07:47:30-05:00,14.0,17.0,11.0,10.0,10.0,15.0,16.0,16.0,
2023-11-08 07:48:00-05:00,14.0,17.0,9.0,10.0,11.0,16.0,16.0,16.0,
2023-11-08 07:48:30-05:00,14.0,16.0,8.0,8.0,11.0,,16.0,14.0,
2023-11-08 07:49:00-05:00,15.0,17.0,9.0,8.0,11.0,15.0,16.0,15.0,
2023-11-08 07:49:30-05:00,14.0,16.0,9.0,9.0,11.0,15.0,16.0,15.0,
2023-11-08 07:50:00-05:00,13.0,16.0,9.0,9.0,10.0,16.0,16.0,16.0,
2023-11-08 07:50:30-05:00,13.0,17.0,10.0,8.0,11.0,15.0,15.0,15.0,
2023-11-08 07:51:00-05:00,14.0,18.0,10.0,8.0,10.0,13.0,15.0,16.0,
2023-11-08 07:51:30-05:00,13.0,18.0,9.0,8.0,11.0,15.0,15.0,16.0,
2023-11-08 07:52:00-05:00,13.0,18.0,10.0,8.0,10.0,15.0,15.0,17.0,
2023-11-08 07:52:30-05:00,13.0,18.0,9.0,8.0,11.0,13.0,16.0,21.0,
2023-11-08 07:53:00-05:00,14.0,19.0,8.0,8.0,10.0,17.0,15.0,30.0,
2023-11-08 07:53:30-05:00,13.0,20.0,9.0,8.0,11.0,13.0,16.0,21.0,
2023-11-08 07:54:00-05:00,13.0,19.0,8.0,8.0,11.0,22.0,16.0,16.0,
2023-11-08 07:54:30-05:00,14.0,20.0,9.0,11.0,12.0,18.0,17.0,36.0,
2023-11-08 07:55:00-05:00,13.0,18.0,9.0,9.0,12.0,16.0,16.0,26.0,
2023-11-08 07:55:30-05:00,14.0,18.0,9.0,9.0,12.0,16.0,16.0,16.0,
2023-11-08 07:56:00-05:00,13.0,18.0,8.0,,12.0,15.0,17.0,15.0,
2023-11-08 07:56:30-05:00,13.0,19.0,8.0,8.0,12.0,14.0,16.0,17.0,
2023-11-08 07:57:00-05:00,,,,,,,,,
2023-11-08 07:57:30-05:00,13.0,19.0,9.0,9.0,13.0,15.0,16.0,14.0,
2023-11-08 07:58:00-05:00,13.0,19.0,9.0,9.0,13.0,14.0,15.0,15.0,
2023-11-08 07:58:30-05:00,13.0,16.0,10.0,8.0,13.0,12.0,15.0,14.0,
2023-11-08 07:59:00-05:00,13.0,,8.0,8.0,12.0,14.0,15.0,14.0,
2023-11-08 07:59:30-05:00,14.0,11.0,8.0,9.0,12.0,17.0,15.0,16.0,
2023-11-08 08:00:00-05:00,14.0,11.0,8.0,9.0,11.0,14.0,14.0,17.0,
2023-11-08 08:00:30-05:00,14.0,9.0,8.0,,10.0,19.0,16.0,15.0,
2023-11-08 08:01:00-05:00,14.0,9.0,8.0,7.0,11.0,22.0,15.0,15.0,
2023-11-08 08:01:30-05:00,13.0,10.0,9.0,7.0,9.0,29.0,16.0,14.0,
2023-11-08 08:02:00-05:00,13.0,10.0,9.0,6.0,10.0,24.0,15.0,14.0,
2023-11-08 08:02:30-05:00,14.0,13.0,8.0,7.0,9.0,18.0,14.0,15.0,
2023-11-08 08:03:00-05:00,13.0,20.0,7.0,7.0,9.0,16.0,16.0,16.0,
2023-11-08 08:03:30-05:00,13.0,23.0,8.0,8.0,9.0,18.0,16.0,15.0,
2023-11-08 08:04:00-05:00,13.0,23.0,8.0,7.0,8.0,13.0,17.0,15.0,
2023-11-08 08:04:30-05:00,12.0,23.0,8.0,7.0,9.0,,18.0,15.0,
2023-11-08 08:05:00-05:00,14.0,23.0,8.0,8.0,9.0,13.0,19.0,15.0,
2023-11-08 08:05:30-05:00,,,,,,,,,
2023-11-08 08:06:00-05:00,13.0,24.0,8.0,8.0,9.0,11.0,17.0,14.0,
2023-11-08 08:06:30-05:00,13.0,24.0,7.0,8.0,10.0,11.0,17.0,15.0,
2023-11-08 08:07:00-05:00,12.0,24.0,8.0,8.0,10.0,12.0,18.0,15.0,
2023-11-08 08:07:30-05:00,15.0,24.0,8.0,7.0,10.0,13.0,18.0,15.0,
2023-11-08 08:08:00-05:00,13.0,23.0,8.0,7.0,9.0,14.0,18.0,16.0,
2023-11-08 08:08:30-05:00,13.0,23.0,9.0,7.0,9.0,14.0,17.0,16.0,
2023-11-08 08:09:00-05:00,14.0,,8.0,,10.0,13.0,17.0,16.0,
2023-11-08 08:09:30-05:00,14.0,23.0,8.0,7.0,10.0,10.0,18.0,15.0,
2023-11-08 08:10:00-05:00,14.0,22.0,8.0,7.0,9.0,16.0,18.0,15.0,
2023-11-08 08:10:30-05:00,14.0,23.0,8.0,7.0,9.0,11.0,18.0,16.0,
2023-11-08 08:11:00-05:00,15.0,22.0,9.0,7.0,9.0,13.0,17.0,15.0,
2023-11-08 08:11:30-05:00,16.0,22.0,9.0,7.0,10.0,11.0,17.0,15.0,
2023-11-08 08:12:00-05:00,15.0,23.0,8.0,8.0,9.0,8.0,18.0,16.0,
2023-11-08 08:12:30-05:00,15.0,21.0,8.0,7.0,9.0,10.0,17.0,15.0,
2023-11-08 08:13:00-05:00,14.0,23.0,9.0,7.0,9.0,7.0,18.0,16.0,
2023-11-08 08:13:30-05:00,14.0,22.0,9.0,8.0,10.0,6.0,19.0,15.0,
2023-11-08 08:14:00-05:00,15.0,23.0,8.0,7.0,9.0,9.0,18.0,14.0,
2023-11-08 08:14:30-05:00,15.0,25.0,7.0,7.0,9.0,9.0,19.0,14.0,
2023-11-08 08:15:00-05:00,17.0,25.0,8.0,7.0,9.0,8.0,18.0,12.0,
2023-11-08 08:15:30-05:00,15.0,23.0,8.0,7.0,7.0,9.0,20.0,12.0,
2023-11-08 08:16:00-05:00,15.0,24.0,9.0,7.0,8.0,7.0,20.0,13.0,
2023-11-08 08:16:30-05:00,,,,,,,,,
2023-11-08 08:17:00-05:00,15.0,24.0,8.0,7.0,8.0,13.0,20.0,12.0,
2023-11-08 08:17:30-05:00,16.0,24.0,8.0,8.0,8.0,14.0,21.0,12.0,
2023-11-08 08:18:00-05:00,16.0,24.0,8.0,7.0,9.0,21.0,22.0,13.0,
2023-11-08 08:18:30-05:00,15.0,24.0,8.0,7.0,9.0,9.0,20.0,13.0,
2023-11-08 08:19:00-05:00,16.0,24.0,9.0,7.0,10.0,27.0,21.0,12.0,
2023-11-08 08:19:30-05:00,16.0,24.0,8.0,7.0,10.0,15.0,19.0,13.0,
2023-11-08 08:20:00-05:00,14.0,24.0,8.0,7.0,9.0,16.0,20.0,12.0,
2023-11-08 08:20:30-05:00,14.0,25.0,8.0,9.0,11.0,11.0,20.0,12.0,
2023-11-08 08:21:00-05:00,15.0,23.0,8.0,8.0,11.0,11.0,20.0,12.0,
2023-11-08 08:21:30-05:00,13.0,23.0,8.0,9.0,10.0,12.0,20.0,12.0,
2023-11-08 08:22:00-05:00,15.0,23.0,8.0,12.0,10.0,8.0,20.0,12.0,
2023-11-08 08:22:30-05:00,16.0,24.0,9.0,11.0,10.0,8.0,19.0,11.0,
2023-11-08 08:23:00-05:00,16.0,23.0,8.0,9.0,11.0,7.0,18.0,12.0,
2023-11-08 08:23:30-05:00,15.0,21.0,9.0,10.0,10.0,8.0,19.0,11.0,
2023-11-08 08:24:00-05:00,15.0,23.0,12.0,23.0,11.0,8.0,19.0,11.0,
2023-11-08 08:24:30-05:00,14.0,23.0,11.0,15.0,10.0,5.0,19.0,11.0,
2023-11-08 08:25:00-05:00,15.0,23.0,10.0,11.0,12.0,7.0,19.0,11.0,
2023-11-08 08:25:30-05:00,15.0,23.0,8.0,9.0,12.0,8.0,19.0,11.0,
2023-11-08 08:26:00-05:00,14.0,20.0,8.0,9.0,12.0,5.0,19.0,11.0,
2023-11-08 08:26:30-05:00,,,,,,,,,
2023-11-08 08:27:00-05:00,14.0,23.0,8.0,14.0,11.0,6.0,17.0,11.0,
2023-11-08 08:27:30-05:00,14.0,22.0,8.0,16.0,10.0,6.0,,12.0,
2023-11-08 08:28:00-05:00,14.0,23.0,8.0,11.0,10.0,7.0,17.0,12.0,
2023-11-08 08:28:30-05:00,13.0,22.0,9.0,17.0,10.0,7.0,17.0,10.0,
2023-11-08 08:29:00-05:00,13.0,21.0,9.0,14.0,10.0,7.0,16.0,10.0,
2023-11-08 08:29:30-05:00,13.0,20.0,9.0,11.0,10.0,6.0,17.0,10.0,
2023-11-08 08:30:00-05:00,13.0,18.0,9.0,15.0,10.0,6.0,15.0,10.0,
2023-11-08 08:30:30-05:00,14.0,19.0,8.0,11.0,10.0,8.0,18.0,10.0,
2023-11-08 08:31:00-05:00,13.0,17.0,8.0,13.0,10.0,6.0,16.0,10.0,
2023-11-08 08:31:30-05:00,13.0,19.0,8.0,13.0,9.0,7.0,16.0,10.0,
2023-11-08 08:32:00-05:00,11.0,20.0,9.0,10.0,10.0,9.0,16.0,10.0,
2023-11-08 08:32:30-05:00,12.0,,9.0,12.0,10.0,,18.0,9.0,
2023-11-08 08:33:00-05:00,11.0,21.0,9.0,9.0,10.0,7.0,17.0,10.0,
2023-11-08 08:33:30-05:00,11.0,21.0,9.0,10.0,9.0,7.0,17.0,9.0,
2023-11-08 08:34:00-05:00,11.0,21.0,9.0,12.0,8.0,6.0,16.0,10.0,
2023-11-08 08:34:30-05:00,10.0,19.0,10.0,12.0,9.0,7.0,15.0,10.0,
2023-11-08 08:35:00-05:00,10.0,18.0,10.0,10.0,9.0,6.0,16.0,9.0,
2023-11-08 08:35:30-05:00,11.0,20.0,9.0,10.0,8.0,7.0,15.0,8.0,
2023-11-08 08:36:00-05:00,11.0,19.0,10.0,10.0,9.0,5.0,15.0,9.0,
2023-11-08 08:36:30-05:00,11.0,19.0,10.0,10.0,8.0,6.0,15.0,9.0,
2023-11-08 08:37:00-05:00,10.0,18.0,10.0,9.0,9.0,3.0,12.0,8.0,
2023-11-08 08:37:30-05:00,10.0,17.0,10.0,,8.0,4.0,12.0,9.0,
2023-11-08 08:38:00-05:00,,,,,,,,,
2023-11-08 08:38:30-05:00,10.0,17.0,10.0,14.0,8.0,4.0,12.0,10.0,
2023-11-08 08:39:00-05:00,11.0,17.0,9.0,18.0,9.0,5.0,12.0,10.0,
2023-11-08 08:39:30-05:00,11.0,15.0,9.0,19.0,8.0,5.0,13.0,11.0,
2023-11-08 08:40:00-05:00,10.0,15.0,9.0,15.0,8.0,5.0,13.0,10.0,
2023-11-08 08:40:30-05:00,10.0,14.0,9.0,14.0,8.0,7.0,13.0,10.0,
2023-11-08 08:41:00-05:00,11.0,14.0,9.0,13.0,8.0,6.0,12.0,10.0,
2023-11-08 08:41:30-05:00,9.0,15.0,10.0,13.0,8.0,6.0,13.0,10.0,
2023-11-08 08:42:00-05:00,10.0,15.0,9.0,12.0,8.0,6.0,13.0,9.0,
2023-11-08 08:42:30-05:00,10.0,15.0,9.0,12.0,8.0,6.0,12.0,10.0,
2023-11-08 08:43:00-05:00,9.0,15.0,9.0,11.0,8.0,7.0,14.0,10.0,
2023-11-08 08:43:30-05:00,10.0,14.0,9.0,10.0,7.0,7.0,13.0,11.0,
2023-11-08 08:44:00-05:00,10.0,13.0,9.0,10.0,7.0,6.0,12.0,10.0,
2023-11-08 08:44:30-05:00,9.0,13.0,9.0,11.0,8.0,7.0,12.0,10.0,
2023-11-08 08:45:00-05:00,11.0,12.0,10.0,12.0,9.0,7.0,11.0,11.0,
2023-11-08 08:45:30-05:00,10.0,13.0,10.0,,9.0,7.0,12.0,11.0,
2023-11-08 08:46:00-05:00,10.0,14.0,9.0,11.0,8.0,5.0,12.0,10.0,
2023-11-08 08:46:30-05:00,10.0,14.0,10.0,10.0,8.0,7.0,12.0,10.0,
2023-11-08 08:47:00-05:00,11.0,13.0,10.0,11.0,8.0,8.0,11.0,10.0,
2023-11-08 08:47:30-05:00,10.0,12.0,11.0,10.0,8.0,7.0,10.0,10.0,
2023-11-08 08:48:00-05:00,10.0,12.0,12.0,9.0,9.0,,10.0,9.0,
2023-11-08 08:48:30-05:00,10.0,12.0,12.0,10.0,9.0,6.0,11.0,12.0,
2023-11-08 08:49:00-05:00,,,,,,,,,
2023-11-08 08:49:30-05:00,11.0,12.0,10.0,8.0,8.0,6.0,11.0,10.0,
2023-11-08 08:50:00-05:00,10.0,11.0,11.0,9.0,9.0,6.0,12.0,10.0,
2023-11-08 08:50:30-05:00,10.0,,10.0,9.0,9.0,6.0,12.0,11.0,
2023-11-08 08:51:00-05:00,10.0,11.0,11.0,10.0,9.0,11.0,11.0,10.0,
2023-11-08 08:51:30-05:00,10.0,10.0,11.0,10.0,8.0,22.0,10.0,10.0,
2023-11-08 08:52:00-05:00,9.0,10.0,12.0,9.0,8.0,31.0,10.0,11.0,
2023-11-08 08:52:30-05:00,10.0,11.0,11.0,9.0,9.0,41.0,10.0,10.0,
2023-11-08 08:53:00-05:00,10.0,11.0,10.0,10.0,9.0,11.0,9.0,11.0,
2023-11-08 08:53:30-05:00,10.0,12.0,11.0,9.0,9.0,8.0,10.0,10.0,
2023-11-08 08:54:00-05:00,10.0,10.0,12.0,9.0,8.0,8.0,9.0,10.0,
2023-11-08 08:54:30-05:00,10.0,,12.0,9.0,8.0,8.0,10.0,10.0,
2023-11-08 08:55:00-05:00,10.0,12.0,12.0,10.0,8.0,8.0,10.0,10.0,
2023-11-08 08:55:30-05:00,8.0,12.0,12.0,10.0,9.0,7.0,10.0,10.0,
2023-11-08 08:56:00-05:00,9.0,11.0,10.0,9.0,8.0,9.0,10.0,10.0,
2023-11-08 08:56:30-05:00,9.0,11.0,10.0,9.0,9.0,5.0,10.0,10.0,
2023-11-08 08:57:00-05:00,9.0,11.0,11.0,9.0,9.0,6.0,10.0,12.0,
2023-11-08 08:57:30-05:00,9.0,12.0,11.0,9.0,8.0,7.0,10.0,11.0,
2023-11-08 08:58:00-05:00,9.0,12.0,10.0,9.0,9.0,6.0,11.0,11.0,
2023-11-08 08:58:30-05:00,10.0,13.0,9.0,9.0,8.0,6.0,10.0,12.0,
2023-11-08 08:59:00-05:00,10.0,14.0,10.0,8.0,8.0,8.0,11.0,10.0,
2023-11-08 08:59:30-05:00,11.0,13.0,11.0,9.0,8.0,8.0,11.0,10.0,
2023-11-08 09:00:30-05:00,9.0,13.0,11.0,9.0,8.0,7.0,11.0,10.0,
2023-11-08 09:01:00-05:00,9.0,14.0,11.0,9.0,8.0,7.0,11.0,10.0,
2023-11-08 09:01:30-05:00,10.0,14.0,11.0,9.0,9.0,6.0,11.0,10.0,
2023-11-08 09:02:00-05:00,9.0,14.0,12.0,8.0,8.0,6.0,13.0,10.0,
2023-11-08 09:02:30-05:00,9.0,15.0,10.0,8.0,8.0,7.0,13.0,12.0,
2023-11-08 09:03:00-05:00,9.0,14.0,9.0,8.0,8.0,8.0,13.0,15.0,
2023-11-08 09:03:30-05:00,9.0,14.0,11.0,8.0,8.0,9.0,12.0,11.0,
2023-11-08 09:04:00-05:00,9.0,13.0,11.0,8.0,9.0,8.0,12.0,11.0,
2023-11-08 09:04:30-05:00,9.0,13.0,11.0,7.0,9.0,7.0,13.0,10.0,
2023-11-08 09:05:00-05:00,9.0,12.0,11.0,7.0,9.0,5.0,13.0,10.0,
2023-11-08 09:05:30-05:00,10.0,13.0,11.0,8.0,8.0,,11.0,10.0,
2023-11-08 09:06:00-05:00,9.0,11.0,11.0,8.0,8.0,6.0,12.0,12.0,
2023-11-08 09:06:30-05:00,9.0,12.0,9.0,15.0,8.0,6.0,12.0,12.0,
2023-11-08 09:07:00-05:00,9.0,12.0,9.0,11.0,7.0,7.0,12.0,,
2023-11-08 09:07:30-05:00,9.0,11.0,8.0,22.0,8.0,7.0,12.0,11.0,
2023-11-08 09:08:00-05:00,9.0,11.0,9.0,15.0,8.0,8.0,12.0,11.0,
2023-11-08 09:08:30-05:00,9.0,11.0,10.0,11.0,9.0,7.0,12.0,11.0,
2023-11-08 09:09:00-05:00,10.0,10.0,9.0,11.0,9.0,7.0,11.0,11.0,
2023-11-08 09:09:30-05:00,10.0,10.0,9.0,10.0,8.0,7.0,11.0,12.0,
2023-11-08 09:10:00-05:00,10.0,11.0,9.0,10.0,8.0,10.0,11.0,10.0,
2023-11-08 09:10:30-05:00,,,,,,,,,
2023-11-08 09:11:00-05:00,10.0,11.0,9.0,12.0,8.0,5.0,11.0,9.0,
2023-11-08 09:11:30-05:00,9.0,12.0,9.0,12.0,8.0,8.0,14.0,,
2023-11-08 09:12:00-05:00,9.0,12.0,9.0,12.0,8.0,5.0,14.0,11.0,
2023-11-08 09:12:30-05:00,10.0,12.0,10.0,11.0,8.0,7.0,13.0,9.0,
2023-11-08 09:13:00-05:00,10.0,11.0,9.0,10.0,8.0,8.0,13.0,11.0,
2023-11-08 09:13:30-05:00,10.0,11.0,9.0,11.0,8.0,7.0,13.0,10.0,
2023-11-08 09:14:00-05:00,10.0,12.0,9.0,10.0,8.0,6.0,12.0,10.0,
2023-11-08 09:14:30-05:00,10.0,12.0,9.0,9.0,8.0,6.0,13.0,11.0,
2023-11-08 09:15:00-05:00,9.0,11.0,9.0,10.0,8.0,6.0,13.0,11.0,
2023-11-08 09:15:30-05:00,9.0,12.0,9.0,10.0,8.0,6.0,12.0,10.0,
2023-11-08 09:16:00-05:00,10.0,13.0,9.0,12.0,8.0,5.0,13.0,10.0,
2023-11-08 09:16:30-05:00,10.0,12.0,9.0,9.0,8.0,7.0,14.0,10.0,
2023-11-08 09:17:00-05:00,9.0,12.0,9.0,10.0,8.0,7.0,13.0,10.0,
2023-11-08 09:17:30-05:00,9.0,14.0,9.0,10.0,8.0,6.0,14.0,10.0,
2023-11-08 09:18:00-05:00,9.0,13.0,9.0,9.0,8.0,6.0,13.0,10.0,
2023-11-08 09:18:30-05:00,,,,,,,,,
2023-11-08 09:19:00-05:00,9.0,14.0,9.0,10.0,9.0,6.0,12.0,11.0,
2023-11-08 09:19:30-05:00,9.0,12.0,10.0,9.0,8.0,7.0,12.0,11.0,
2023-11-08 09:20:00-05:00,10.0,13.0,9.0,9.0,9.0,8.0,13.0,18.0,
2023-11-08 09:20:30-05:00,10.0,14.0,9.0,8.0,9.0,6.0,12.0,12.0,
2023-11-08 09:21:00-05:00,10.0,14.0,10.0,8.0,7.0,6.0,12.0,11.0,
2023-11-08 09:21:30-05:00,9.0,13.0,9.0,9.0,9.0,5.0,12.0,10.0,
2023-11-08 09:22:00-05:00,9.0,14.0,9.0,9.0,9.0,5.0,12.0,9.0,
2023-11-08 09:22:30-05:00,8.0,12.0,8.0,8.0,8.0,8.0,12.0,10.0,
2023-11-08 09:23:00-05:00,9.0,13.0,9.0,9.0,8.0,6.0,12.0,13.0,
2023-11-08 09:23:30-05:00,9.0,13.0,9.0,9.0,9.0,,14.0,14.0,
2023-11-08 09:24:00-05:00,9.0,13.0,8.0,8.0,9.0,6.0,12.0,,
2023-11-08 09:24:30-05:00,10.0,13.0,8.0,7.0,9.0,7.0,11.0,11.0,
2023-11-08 09:25:00-05:00,9.0,14.0,8.0,7.0,9.0,8.0,11.0,12.0,
2023-11-08 09:25:30-05:00,10.0,13.0,9.0,8.0,9.0,5.0,12.0,,
2023-11-08 09:26:00-05:00,9.0,13.0,9.0,7.0,9.0,6.0,12.0,10.0,
2023-11-08 09:26:30-05:00,9.0,13.0,9.0,7.0,9.0,6.0,11.0,10.0,
2023-11-08 09:27:00-05:00,10.0,,8.0,8.0,8.0,8.0,10.0,86.0,
2023-11-08 09:27:30-05:00,10.0,14.0,9.0,8.0,8.0,5.0,12.0,12.0,
2023-11-08 09:28:00-05:00,9.0,13.0,8.0,9.0,8.0,7.0,12.0,,
2023-11-08 09:28:30-05:00,10.0,12.0,8.0,9.0,8.0,5.0,12.0,10.0,
2023-11-08 09:29:00-05:00,10.0,12.0,9.0,8.0,8.0,5.0,14.0,16.0,
2023-11-08 09:29:30-05:00,9.0,12.0,9.0,8.0,7.0,6.0,13.0,15.0,
2023-11-08 09:30:00-05:00,,,,,,,,,
2023-11-08 09:30:30-05:00,9.0,14.0,9.0,14.0,7.0,5.0,10.0,11.0,
2023-11-08 09:31:00-05:00,9.0,13.0,8.0,13.0,7.0,7.0,10.0,12.0,
2023-11-08 09:31:30-05:00,9.0,12.0,8.0,11.0,7.0,6.0,11.0,10.0,
2023-11-08 09:32:00-05:00,10.0,12.0,9.0,10.0,8.0,8.0,10.0,,
2023-11-08 09:32:30-05:00,10.0,11.0,9.0,9.0,7.0,7.0,11.0,12.0,
2023-11-08 09:33:00-05:00,10.0,12.0,9.0,8.0,8.0,6.0,10.0,10.0,
2023-11-08 09:33:30-05:00,10.0,12.0,8.0,9.0,7.0,10.0,10.0,10.0,
2023-11-08 09:34:00-05:00,9.0,12.0,9.0,9.0,8.0,5.0,10.0,,
2023-11-08 09:34:30-05:00,10.0,12.0,9.0,9.0,7.0,9.0,11.0,10.0,
2023-11-08 09:35:00-05:00,10.0,12.0,9.0,10.0,7.0,11.0,11.0,21.0,
2023-11-08 09:35:30-05:00,10.0,12.0,9.0,9.0,8.0,,11.0,21.0,
2023-11-08 09:36:00-05:00,9.0,12.0,8.0,9.0,8.0,6.0,10.0,11.0,
2023-11-08 09:36:30-05:00,9.0,12.0,8.0,8.0,8.0,7.0,10.0,10.0,
2023-11-08 09:37:00-05:00,10.0,12.0,8.0,8.0,8.0,5.0,9.0,10.0,
2023-11-08 09:37:30-05:00,9.0,12.0,9.0,7.0,8.0,9.0,11.0,14.0,
2023-11-08 09:38:00-05:00,9.0,11.0,10.0,10.0,8.0,7.0,13.0,11.0,
2023-11-08 09:38:30-05:00,10.0,12.0,9.0,10.0,8.0,7.0,10.0,11.0,
2023-11-08 09:39:00-05:00,10.0,11.0,10.0,12.0,,8.0,10.0,9.0,
2023-11-08 09:39:30-05:00,9.0,11.0,11.0,11.0,7.0,9.0,11.0,10.0,
2023-11-08 09:40:00-05:00,10.0,12.0,10.0,10.0,7.0,5.0,10.0,10.0,
2023-11-08 09:40:30-05:00,,,,,,,,,
2023-11-08 09:41:00-05:00,10.0,12.0,9.0,11.0,7.0,5.0,10.0,24.0,
2023-11-08 09:41:30-05:00,9.0,11.0,9.0,9.0,7.0,6.0,11.0,13.0,
2023-11-08 09:42:00-05:00,9.0,12.0,10.0,10.0,7.0,5.0,11.0,10.0,
2023-11-08 09:42:30-05:00,11.0,11.0,11.0,10.0,7.0,6.0,10.0,9.0,
2023-11-08 09:43:00-05:00,10.0,11.0,11.0,10.0,7.0,7.0,10.0,11.0,
2023-11-08 09:43:30-05:00,10.0,11.0,10.0,10.0,6.0,8.0,10.0,10.0,
2023-11-08 09:44:00-05:00,10.0,11.0,10.0,9.0,8.0,5.0,10.0,10.0,
2023-11-08 09:44:30-05:00,10.0,11.0,10.0,8.0,7.0,8.0,10.0,9.0,
2023-11-08 09:45:00-05:00,10.0,12.0,10.0,9.0,7.0,8.0,10.0,8.0,
