DATETIME,TANGARA_2BBA,TANGARA_14D6,TANGARA_1CE2,TANGARA_1FCA,TANGARA_2492,TANGARA_2FF6,TANGARA_48C6,TANGARA_4D7A,TANGARA_532E,TANGARA_EA06,TANGARA_F1AE,TANGARA_FAC6,TANGARA_06BE
2022-09-22T03:49:30,32.0,17.0,25.0,22.0,13.0,13.0,3.0,,4.0,3.0,18.0,3.0,22.0
2022-09-22T03:50:00,32.0,17.0,26.0,22.0,13.0,14.0,2.0,,2.0,4.0,17.0,3.0,21.0
2022-09-22T03:50:30,32.0,17.0,25.0,22.0,13.0,13.0,5.0,,2.0,3.0,16.0,3.0,23.0
2022-09-22T03:51:00,,17.0,25.0,21.0,13.0,13.0,4.0,,,4.0,17.0,3.0,26.0
2022-09-22T03:51:30,,17.0,25.0,20.0,11.0,14.0,6.0,,3.0,3.0,16.0,3.0,26.0
2022-09-22T03:52:00,33.0,16.0,26.0,21.0,13.0,14.0,6.0,,1.0,4.0,16.0,3.0,24.0
2022-09-22T03:52:30,,17.0,26.0,20.0,13.0,15.0,7.0,,4.0,2.0,16.0,3.0,26.0
2022-09-22T03:53:00,,17.0,26.0,20.0,13.0,13.0,,,2.0,5.0,15.0,3.0,28.0
2022-09-22T03:53:30,,17.0,24.0,20.0,13.0,14.0,9.0,,2.0,1.0,16.0,3.0,
2022-09-22T03:54:00,,16.0,24.0,20.0,15.0,14.0,8.0,,1.0,1.0,15.0,3.0,
2022-09-22T03:54:30,,16.0,25.0,20.0,14.0,14.0,8.0,,2.0,2.0,16.0,3.0,
2022-09-22T03:55:00,,16.0,24.0,20.0,13.0,13.0,11.0,,3.0,2.0,15.0,3.0,
2022-09-22T03:55:30,,16.0,24.0,19.0,13.0,15.0,11.0,,2.0,2.0,16.0,3.0,
2022-09-22T03:56:00,,16.0,25.0,,13.0,15.0,16.0,,3.0,2.0,16.0,3.0,
2022-09-22T03:56:30,,15.0,25.0,20.0,14.0,14.0,24.0,,3.0,2.0,15.0,3.0,
2022-09-22T03:57:00,33.0,14.0,25.0,20.0,13.0,14.0,21.0,,4.0,3.0,14.0,3.0,
2022-09-22T03:57:30,33.0,14.0,26.0,19.0,13.0,14.0,21.0,,13.0,3.0,15.0,3.0,
2022-09-22T03:58:00,32.0,15.0,26.0,21.0,14.0,13.0,21.0,,27.0,3.0,14.0,3.0,
2022-09-22T03:58:30,31.0,14.0,25.0,20.0,13.0,14.0,16.0,,19.0,4.0,15.0,3.0,
2022-09-22T03:59:00,30.0,14.0,24.0,20.0,13.0,14.0,16.0,,6.0,4.0,15.0,3.0,
2022-09-22T03:59:30,32.0,14.0,24.0,19.0,13.0,14.0,15.0,,8.0,1.0,14.0,3.0,
2022-09-22T04:00:00,31.0,15.0,24.0,19.0,13.0,14.0,10.0,,6.0,4.0,14.0,3.0,
2022-09-22T04:00:30,30.0,14.0,25.0,18.0,13.0,15.0,15.0,,3.0,4.0,15.0,3.0,
2022-09-22T04:01:00,30.0,14.0,24.0,19.0,12.0,15.0,14.0,,6.0,3.0,14.0,4.0,
2022-09-22T04:01:30,29.0,14.0,25.0,19.0,12.0,14.0,17.0,,4.0,,14.0,3.0,
2022-09-22T04:02:00,30.0,14.0,25.0,18.0,12.0,15.0,14.0,,,5.0,13.0,3.0,
2022-09-22T04:02:30,31.0,15.0,25.0,18.0,13.0,14.0,16.0,,3.0,5.0,13.0,5.0,
2022-09-22T04:03:30,30.0,14.0,24.0,18.0,,15.0,12.0,,3.0,4.0,13.0,4.0,
2022-09-22T04:04:00,30.0,13.0,25.0,18.0,13.0,14.0,13.0,,5.0,4.0,13.0,4.0,
2022-09-22T04:04:30,29.0,13.0,25.0,18.0,14.0,14.0,13.0,,,4.0,14.0,,
2022-09-22T04:05:00,28.0,13.0,26.0,18.0,12.0,14.0,14.0,,3.0,4.0,13.0,4.0,
2022-09-22T04:05:30,29.0,15.0,25.0,17.0,13.0,15.0,14.0,,2.0,4.0,13.0,4.0,
2022-09-22T04:06:00,27.0,15.0,25.0,18.0,12.0,15.0,16.0,,,4.0,14.0,4.0,
2022-09-22T04:06:30,27.0,14.0,22.0,17.0,13.0,14.0,12.0,,,,15.0,4.0,
2022-09-22T04:07:00,26.0,14.0,,18.0,13.0,15.0,13.0,,12.0,4.0,15.0,4.0,
2022-09-22T04:07:30,27.0,13.0,24.0,18.0,13.0,16.0,14.0,,6.0,4.0,15.0,4.0,
2022-09-22T04:08:00,27.0,14.0,24.0,18.0,16.0,16.0,15.0,,5.0,7.0,17.0,4.0,
2022-09-22T04:08:30,27.0,14.0,24.0,19.0,17.0,16.0,16.0,,5.0,5.0,19.0,4.0,
2022-09-22T04:09:00,26.0,13.0,23.0,18.0,16.0,17.0,18.0,,3.0,7.0,19.0,4.0,
2022-09-22T04:09:30,27.0,13.0,25.0,17.0,15.0,17.0,16.0,,4.0,5.0,22.0,4.0,
2022-09-22T04:10:00,26.0,14.0,24.0,18.0,15.0,16.0,12.0,,4.0,4.0,22.0,5.0,
2022-09-22T04:10:30,27.0,14.0,23.0,18.0,15.0,16.0,15.0,,4.0,7.0,22.0,4.0,
2022-09-22T04:11:00,27.0,14.0,24.0,18.0,15.0,16.0,15.0,,4.0,7.0,21.0,5.0,
2022-09-22T04:11:30,27.0,15.0,24.0,19.0,17.0,17.0,12.0,,4.0,7.0,21.0,4.0,
2022-09-22T04:12:00,27.0,13.0,25.0,19.0,16.0,17.0,12.0,,4.0,6.0,21.0,5.0,
2022-09-22T04:12:30,27.0,13.0,23.0,19.0,16.0,17.0,11.0,,4.0,6.0,20.0,6.0,
2022-09-22T04:13:00,27.0,14.0,23.0,18.0,16.0,17.0,9.0,,3.0,6.0,21.0,5.0,
2022-09-22T04:13:30,27.0,13.0,23.0,18.0,15.0,17.0,11.0,,3.0,5.0,19.0,5.0,
2022-09-22T04:14:00,28.0,14.0,23.0,18.0,16.0,17.0,13.0,,4.0,6.0,19.0,5.0,
2022-09-22T04:14:30,28.0,13.0,24.0,18.0,15.0,16.0,10.0,,3.0,6.0,19.0,5.0,
2022-09-22T04:15:00,26.0,13.0,24.0,19.0,16.0,17.0,11.0,,,6.0,19.0,5.0,
2022-09-22T04:15:30,25.0,14.0,23.0,19.0,15.0,16.0,13.0,,3.0,7.0,17.0,5.0,
2022-09-22T04:16:00,25.0,13.0,24.0,18.0,14.0,16.0,11.0,,4.0,7.0,16.0,5.0,
2022-09-22T04:16:30,26.0,14.0,23.0,18.0,15.0,17.0,9.0,,4.0,7.0,17.0,5.0,
2022-09-22T04:17:00,26.0,12.0,24.0,18.0,14.0,17.0,12.0,,4.0,6.0,15.0,6.0,
2022-09-22T04:17:30,28.0,14.0,24.0,18.0,13.0,17.0,,,4.0,,16.0,5.0,
2022-09-22T04:18:00,26.0,12.0,23.0,,13.0,16.0,14.0,,2.0,6.0,16.0,5.0,
2022-09-22T04:18:30,26.0,14.0,24.0,19.0,13.0,16.0,16.0,,3.0,6.0,16.0,5.0,
2022-09-22T04:19:00,26.0,13.0,22.0,18.0,13.0,16.0,15.0,,3.0,8.0,15.0,6.0,
2022-09-22T04:19:30,26.0,13.0,23.0,19.0,12.0,17.0,16.0,,6.0,7.0,15.0,6.0,
2022-09-22T04:20:00,26.0,13.0,23.0,21.0,13.0,17.0,12.0,,3.0,7.0,15.0,6.0,
2022-09-22T04:20:30,26.0,13.0,24.0,20.0,13.0,19.0,10.0,,3.0,7.0,14.0,6.0,
2022-09-22T04:21:00,26.0,14.0,25.0,20.0,12.0,19.0,11.0,,4.0,7.0,14.0,5.0,
2022-09-22T04:21:30,26.0,13.0,24.0,21.0,13.0,22.0,13.0,,3.0,7.0,14.0,5.0,
2022-09-22T04:22:00,27.0,13.0,24.0,20.0,13.0,23.0,11.0,,2.0,7.0,13.0,5.0,
2022-09-22T04:22:30,26.0,14.0,23.0,19.0,12.0,24.0,10.0,,4.0,9.0,14.0,5.0,
2022-09-22T04:23:00,27.0,13.0,23.0,18.0,13.0,25.0,10.0,,3.0,8.0,15.0,5.0,
2022-09-22T04:23:30,26.0,14.0,24.0,20.0,13.0,24.0,11.0,,7.0,6.0,14.0,5.0,
2022-09-22T04:24:00,28.0,13.0,,19.0,13.0,24.0,10.0,,6.0,7.0,14.0,5.0,
2022-09-22T04:24:30,27.0,13.0,,19.0,12.0,25.0,11.0,,5.0,7.0,14.0,5.0,
2022-09-22T04:25:00,27.0,13.0,24.0,19.0,12.0,25.0,10.0,,3.0,7.0,14.0,6.0,
2022-09-22T04:25:30,26.0,14.0,,20.0,11.0,27.0,10.0,,5.0,6.0,14.0,6.0,
2022-09-22T04:26:00,27.0,14.0,24.0,19.0,12.0,28.0,13.0,,2.0,6.0,14.0,5.0,
2022-09-22T04:26:30,26.0,13.0,22.0,19.0,12.0,28.0,11.0,,5.0,9.0,13.0,5.0,
2022-09-22T04:27:00,26.0,14.0,,19.0,13.0,,10.0,2.0,5.0,9.0,13.0,6.0,
2022-09-22T04:27:30,26.0,14.0,22.0,18.0,13.0,28.0,10.0,3.0,4.0,7.0,13.0,6.0,
2022-09-22T04:28:00,27.0,15.0,22.0,20.0,13.0,28.0,11.0,3.0,3.0,6.0,14.0,6.0,29.0
2022-09-22T04:29:00,26.0,14.0,25.0,19.0,17.0,26.0,11.0,2.0,4.0,8.0,12.0,6.0,
2022-09-22T04:29:30,26.0,14.0,,19.0,,26.0,9.0,2.0,5.0,6.0,12.0,6.0,
2022-09-22T04:30:00,25.0,14.0,,,,27.0,12.0,2.0,3.0,9.0,12.0,6.0,
2022-09-22T04:30:30,27.0,14.0,,19.0,,26.0,12.0,2.0,4.0,6.0,13.0,6.0,
2022-09-22T04:31:00,25.0,14.0,,20.0,,27.0,11.0,2.0,3.0,7.0,12.0,5.0,29.0
2022-09-22T04:31:30,24.0,15.0,,20.0,25.0,26.0,12.0,2.0,3.0,5.0,12.0,5.0,
2022-09-22T04:32:00,24.0,17.0,23.0,21.0,,26.0,13.0,2.0,3.0,8.0,12.0,5.0,
2022-09-22T04:32:30,25.0,16.0,22.0,20.0,23.0,26.0,11.0,1.0,2.0,5.0,11.0,5.0,
2022-09-22T04:33:00,24.0,17.0,22.0,19.0,20.0,26.0,10.0,2.0,3.0,7.0,11.0,5.0,
2022-09-22T04:33:30,25.0,17.0,22.0,20.0,18.0,27.0,10.0,1.0,3.0,7.0,12.0,5.0,
2022-09-22T04:34:00,25.0,18.0,22.0,19.0,18.0,27.0,9.0,1.0,4.0,9.0,12.0,5.0,29.0
2022-09-22T04:34:30,26.0,18.0,22.0,19.0,19.0,26.0,13.0,2.0,6.0,5.0,12.0,5.0,
2022-09-22T04:35:00,27.0,17.0,24.0,20.0,18.0,26.0,13.0,1.0,2.0,5.0,11.0,5.0,
2022-09-22T04:35:30,25.0,16.0,,20.0,18.0,24.0,13.0,1.0,2.0,7.0,11.0,5.0,28.0
2022-09-22T04:36:00,25.0,17.0,21.0,20.0,18.0,24.0,14.0,1.0,4.0,7.0,11.0,5.0,
2022-09-22T04:36:30,26.0,16.0,23.0,20.0,20.0,24.0,10.0,1.0,4.0,6.0,12.0,4.0,
2022-09-22T04:37:00,26.0,17.0,22.0,19.0,20.0,23.0,12.0,1.0,3.0,6.0,12.0,4.0,
2022-09-22T04:37:30,26.0,17.0,24.0,19.0,19.0,22.0,14.0,2.0,5.0,6.0,12.0,4.0,28.0
2022-09-22T04:38:00,26.0,18.0,23.0,20.0,18.0,21.0,13.0,1.0,4.0,4.0,12.0,4.0,29.0
2022-09-22T04:38:30,26.0,18.0,23.0,20.0,19.0,22.0,13.0,1.0,4.0,5.0,12.0,4.0,29.0
2022-09-22T04:39:00,26.0,17.0,22.0,21.0,20.0,23.0,16.0,1.0,2.0,6.0,12.0,4.0,29.0
2022-09-22T04:39:30,26.0,16.0,22.0,20.0,20.0,22.0,14.0,1.0,3.0,,13.0,4.0,
2022-09-22T04:40:00,27.0,16.0,22.0,20.0,19.0,20.0,14.0,1.0,4.0,6.0,13.0,4.0,28.0
2022-09-22T04:40:30,26.0,16.0,23.0,20.0,20.0,22.0,12.0,2.0,5.0,5.0,14.0,4.0,29.0
2022-09-22T04:41:00,27.0,16.0,22.0,20.0,21.0,20.0,13.0,1.0,3.0,4.0,13.0,4.0,28.0
2022-09-22T04:41:30,27.0,16.0,24.0,21.0,21.0,20.0,14.0,1.0,3.0,6.0,13.0,3.0,28.0
2022-09-22T04:42:00,28.0,17.0,25.0,21.0,21.0,20.0,16.0,1.0,,7.0,12.0,4.0,28.0
2022-09-22T04:42:30,26.0,17.0,25.0,22.0,18.0,21.0,15.0,1.0,5.0,5.0,13.0,4.0,27.0
2022-09-22T04:43:00,25.0,15.0,24.0,22.0,17.0,21.0,20.0,1.0,5.0,4.0,13.0,4.0,28.0
2022-09-22T04:43:30,27.0,17.0,23.0,22.0,18.0,21.0,21.0,1.0,3.0,4.0,13.0,4.0,27.0
2022-09-22T04:44:00,25.0,16.0,24.0,22.0,19.0,22.0,22.0,1.0,2.0,4.0,14.0,4.0,28.0
2022-09-22T04:44:30,26.0,18.0,25.0,24.0,18.0,22.0,23.0,1.0,3.0,4.0,13.0,4.0,28.0
2022-09-22T04:45:00,27.0,16.0,23.0,24.0,18.0,21.0,21.0,1.0,4.0,5.0,13.0,3.0,27.0
2022-09-22T04:45:30,25.0,15.0,25.0,22.0,18.0,21.0,22.0,1.0,3.0,3.0,13.0,4.0,29.0
2022-09-22T04:46:00,25.0,16.0,22.0,20.0,18.0,22.0,,1.0,3.0,3.0,13.0,4.0,29.0
2022-09-22T04:46:30,25.0,17.0,22.0,21.0,18.0,21.0,,1.0,2.0,4.0,13.0,4.0,28.0
2022-09-22T04:47:00,25.0,15.0,23.0,23.0,17.0,22.0,22.0,1.0,2.0,5.0,12.0,4.0,28.0
2022-09-22T04:47:30,25.0,16.0,22.0,22.0,18.0,23.0,23.0,1.0,,4.0,13.0,3.0,28.0
2022-09-22T04:48:00,24.0,17.0,22.0,22.0,20.0,24.0,24.0,1.0,2.0,5.0,13.0,4.0,28.0
2022-09-22T04:48:30,23.0,16.0,21.0,21.0,19.0,24.0,26.0,1.0,7.0,2.0,13.0,4.0,27.0
2022-09-22T04:49:00,22.0,15.0,23.0,22.0,19.0,24.0,,1.0,7.0,5.0,14.0,4.0,28.0
2022-09-22T04:49:30,22.0,17.0,23.0,23.0,19.0,23.0,,1.0,6.0,4.0,13.0,3.0,27.0
2022-09-22T04:50:00,22.0,16.0,23.0,23.0,19.0,23.0,24.0,1.0,4.0,4.0,14.0,3.0,27.0
2022-09-22T04:50:30,22.0,18.0,23.0,22.0,20.0,24.0,24.0,1.0,5.0,5.0,14.0,4.0,29.0
2022-09-22T04:51:00,25.0,17.0,23.0,22.0,20.0,24.0,24.0,1.0,8.0,5.0,14.0,3.0,28.0
2022-09-22T04:51:30,25.0,16.0,22.0,22.0,20.0,22.0,22.0,1.0,3.0,4.0,15.0,3.0,28.0
2022-09-22T04:52:00,27.0,17.0,22.0,21.0,19.0,23.0,25.0,1.0,9.0,4.0,16.0,3.0,27.0
2022-09-22T04:52:30,25.0,16.0,23.0,22.0,17.0,23.0,24.0,1.0,13.0,3.0,16.0,4.0,27.0
2022-09-22T04:53:00,25.0,16.0,22.0,21.0,18.0,24.0,26.0,1.0,,2.0,15.0,3.0,28.0
2022-09-22T04:53:30,24.0,17.0,24.0,22.0,19.0,24.0,23.0,1.0,11.0,4.0,16.0,3.0,27.0
2022-09-22T04:54:00,23.0,16.0,25.0,22.0,18.0,23.0,21.0,1.0,9.0,3.0,15.0,3.0,
2022-09-22T04:54:30,23.0,17.0,23.0,21.0,17.0,21.0,26.0,1.0,10.0,3.0,16.0,4.0,27.0
2022-09-22T04:55:00,24.0,16.0,24.0,21.0,18.0,23.0,24.0,1.0,13.0,5.0,16.0,3.0,29.0
2022-09-22T04:55:30,23.0,16.0,25.0,23.0,17.0,22.0,22.0,1.0,9.0,4.0,16.0,3.0,28.0
2022-09-22T04:56:00,23.0,16.0,23.0,22.0,16.0,24.0,21.0,1.0,12.0,4.0,15.0,4.0,28.0
2022-09-22T04:56:30,22.0,17.0,24.0,22.0,16.0,22.0,23.0,1.0,8.0,3.0,16.0,4.0,28.0
2022-09-22T04:57:30,23.0,16.0,22.0,24.0,15.0,22.0,24.0,1.0,7.0,3.0,15.0,3.0,27.0
2022-09-22T04:58:00,23.0,16.0,23.0,22.0,,21.0,24.0,1.0,7.0,3.0,15.0,3.0,25.0
2022-09-22T04:58:30,22.0,15.0,24.0,23.0,14.0,21.0,21.0,1.0,6.0,3.0,15.0,3.0,25.0
2022-09-22T04:59:00,23.0,,23.0,24.0,14.0,,,1.0,5.0,3.0,16.0,3.0,
2022-09-22T04:59:30,25.0,,23.0,23.0,,,,1.0,9.0,5.0,16.0,3.0,
2022-09-22T05:00:00,27.0,,24.0,23.0,,,,1.0,9.0,5.0,15.0,3.0,
2022-09-22T05:00:30,23.0,13.0,23.0,21.0,14.0,25.0,0.0,1.0,7.0,3.0,15.0,3.0,17.0
2022-09-22T05:01:00,24.0,16.0,23.0,22.0,13.0,24.0,23.0,1.0,11.0,3.0,15.0,3.0,24.0
2022-09-22T05:01:30,23.0,16.0,24.0,22.0,15.0,23.0,22.0,1.0,,3.0,14.0,3.0,25.0
2022-09-22T05:02:00,23.0,17.0,22.0,22.0,14.0,24.0,22.0,0.0,8.0,2.0,16.0,3.0,25.0
2022-09-22T05:02:30,23.0,17.0,23.0,24.0,14.0,23.0,25.0,1.0,6.0,2.0,15.0,3.0,23.0
2022-09-22T05:03:00,24.0,19.0,22.0,23.0,14.0,24.0,22.0,1.0,9.0,2.0,17.0,4.0,25.0
2022-09-22T05:03:30,23.0,19.0,24.0,22.0,15.0,25.0,22.0,1.0,8.0,2.0,16.0,4.0,25.0
2022-09-22T05:04:00,24.0,17.0,23.0,23.0,14.0,25.0,22.0,1.0,12.0,4.0,16.0,4.0,23.0
2022-09-22T05:04:30,23.0,18.0,25.0,23.0,14.0,24.0,25.0,1.0,10.0,4.0,17.0,4.0,24.0
2022-09-22T05:05:00,24.0,17.0,24.0,24.0,14.0,21.0,24.0,1.0,8.0,4.0,16.0,3.0,22.0
2022-09-22T05:05:30,24.0,17.0,24.0,22.0,14.0,23.0,24.0,1.0,9.0,3.0,15.0,3.0,22.0
2022-09-22T05:06:00,24.0,16.0,24.0,22.0,14.0,22.0,21.0,1.0,10.0,5.0,16.0,3.0,22.0
2022-09-22T05:06:30,22.0,16.0,23.0,20.0,14.0,22.0,21.0,1.0,9.0,2.0,15.0,3.0,22.0
2022-09-22T05:07:00,23.0,17.0,24.0,22.0,14.0,22.0,24.0,1.0,12.0,3.0,15.0,3.0,21.0
2022-09-22T05:07:30,23.0,16.0,25.0,20.0,16.0,22.0,24.0,1.0,13.0,3.0,15.0,3.0,21.0
2022-09-22T05:08:00,23.0,16.0,25.0,20.0,15.0,21.0,23.0,1.0,12.0,2.0,15.0,3.0,23.0
2022-09-22T05:08:30,23.0,17.0,25.0,23.0,15.0,22.0,23.0,1.0,10.0,3.0,15.0,3.0,22.0
2022-09-22T05:09:00,21.0,16.0,23.0,22.0,15.0,23.0,25.0,1.0,6.0,4.0,15.0,3.0,21.0
2022-09-22T05:09:30,22.0,16.0,25.0,22.0,16.0,22.0,24.0,1.0,11.0,4.0,16.0,4.0,21.0
2022-09-22T05:10:00,23.0,16.0,25.0,22.0,14.0,22.0,25.0,1.0,12.0,5.0,15.0,3.0,20.0
2022-09-22T05:10:30,22.0,18.0,23.0,23.0,15.0,22.0,21.0,1.0,14.0,4.0,16.0,3.0,20.0
2022-09-22T05:11:00,22.0,18.0,25.0,22.0,15.0,21.0,,0.0,11.0,3.0,16.0,3.0,20.0
2022-09-22T05:11:30,22.0,17.0,23.0,21.0,15.0,21.0,23.0,1.0,9.0,2.0,15.0,3.0,20.0
2022-09-22T05:12:00,22.0,16.0,23.0,21.0,15.0,21.0,24.0,1.0,7.0,3.0,15.0,3.0,19.0
2022-09-22T05:12:30,22.0,16.0,24.0,22.0,14.0,21.0,20.0,1.0,6.0,2.0,14.0,3.0,18.0
2022-09-22T05:13:00,21.0,16.0,25.0,21.0,14.0,21.0,20.0,1.0,6.0,3.0,16.0,2.0,19.0
2022-09-22T05:13:30,22.0,17.0,25.0,21.0,14.0,21.0,25.0,1.0,11.0,2.0,15.0,3.0,21.0
2022-09-22T05:14:00,23.0,16.0,24.0,22.0,15.0,22.0,26.0,1.0,12.0,2.0,16.0,3.0,19.0
2022-09-22T05:14:30,21.0,17.0,25.0,22.0,14.0,22.0,23.0,1.0,11.0,3.0,16.0,3.0,20.0
2022-09-22T05:15:00,21.0,18.0,,21.0,15.0,22.0,23.0,1.0,10.0,2.0,16.0,3.0,19.0
2022-09-22T05:15:30,23.0,18.0,25.0,21.0,16.0,20.0,22.0,1.0,7.0,2.0,16.0,3.0,20.0
2022-09-22T05:16:00,22.0,18.0,25.0,20.0,15.0,18.0,26.0,1.0,4.0,2.0,16.0,3.0,20.0
2022-09-22T05:16:30,22.0,17.0,24.0,21.0,15.0,19.0,24.0,1.0,6.0,3.0,17.0,3.0,20.0
2022-09-22T05:17:00,22.0,18.0,25.0,21.0,14.0,19.0,21.0,1.0,6.0,3.0,15.0,3.0,20.0
2022-09-22T05:17:30,22.0,17.0,24.0,21.0,16.0,18.0,21.0,1.0,4.0,2.0,15.0,3.0,21.0
2022-09-22T05:18:00,22.0,17.0,24.0,21.0,16.0,18.0,25.0,0.0,3.0,3.0,15.0,3.0,21.0
2022-09-22T05:18:30,23.0,17.0,24.0,22.0,15.0,19.0,25.0,1.0,2.0,2.0,16.0,3.0,22.0
2022-09-22T05:19:00,22.0,18.0,22.0,22.0,15.0,18.0,25.0,1.0,4.0,2.0,16.0,3.0,21.0
2022-09-22T05:19:30,20.0,17.0,24.0,22.0,15.0,19.0,23.0,1.0,3.0,4.0,15.0,3.0,22.0
2022-09-22T05:20:00,21.0,16.0,25.0,22.0,15.0,18.0,21.0,1.0,5.0,3.0,16.0,3.0,21.0
2022-09-22T05:20:30,21.0,16.0,25.0,23.0,15.0,17.0,20.0,0.0,3.0,3.0,14.0,2.0,20.0
2022-09-22T05:21:00,21.0,17.0,24.0,22.0,16.0,17.0,21.0,1.0,4.0,2.0,15.0,3.0,21.0
2022-09-22T05:21:30,22.0,16.0,24.0,22.0,15.0,18.0,24.0,0.0,3.0,3.0,15.0,3.0,20.0
2022-09-22T05:22:00,22.0,16.0,24.0,22.0,15.0,19.0,23.0,0.0,3.0,3.0,15.0,3.0,21.0
2022-09-22T05:22:30,23.0,16.0,25.0,22.0,14.0,18.0,23.0,0.0,3.0,4.0,15.0,3.0,21.0
2022-09-22T05:23:00,23.0,17.0,25.0,21.0,14.0,17.0,21.0,1.0,3.0,3.0,16.0,3.0,21.0
2022-09-22T05:23:30,22.0,17.0,24.0,22.0,14.0,17.0,23.0,1.0,4.0,4.0,14.0,3.0,21.0
2022-09-22T05:24:00,21.0,18.0,24.0,22.0,,18.0,21.0,1.0,2.0,2.0,15.0,3.0,20.0
2022-09-22T05:24:30,22.0,17.0,23.0,22.0,14.0,19.0,22.0,1.0,4.0,4.0,13.0,4.0,20.0
2022-09-22T05:25:00,22.0,16.0,25.0,23.0,15.0,18.0,21.0,1.0,2.0,4.0,13.0,4.0,21.0
2022-09-22T05:25:30,24.0,16.0,24.0,22.0,15.0,17.0,22.0,1.0,3.0,4.0,14.0,4.0,20.0
2022-09-22T05:26:00,23.0,17.0,25.0,21.0,14.0,18.0,23.0,1.0,2.0,5.0,13.0,4.0,20.0
2022-09-22T05:26:30,22.0,17.0,24.0,21.0,15.0,18.0,19.0,1.0,3.0,5.0,13.0,4.0,21.0
2022-09-22T05:27:00,23.0,18.0,23.0,23.0,16.0,18.0,25.0,1.0,3.0,5.0,12.0,4.0,20.0
2022-09-22T05:27:30,24.0,17.0,24.0,,16.0,19.0,21.0,1.0,2.0,7.0,13.0,4.0,21.0
2022-09-22T05:28:00,22.0,17.0,24.0,21.0,14.0,18.0,24.0,1.0,2.0,5.0,14.0,4.0,19.0
2022-09-22T05:28:30,25.0,17.0,24.0,22.0,14.0,18.0,21.0,1.0,5.0,5.0,14.0,4.0,20.0
2022-09-22T05:29:00,24.0,17.0,25.0,22.0,14.0,18.0,22.0,1.0,5.0,5.0,13.0,3.0,20.0
2022-09-22T05:29:30,23.0,17.0,24.0,21.0,15.0,18.0,23.0,1.0,4.0,4.0,13.0,4.0,21.0
2022-09-22T05:30:00,24.0,,24.0,21.0,14.0,18.0,21.0,1.0,3.0,4.0,12.0,3.0,21.0
2022-09-22T05:30:30,24.0,16.0,24.0,21.0,14.0,18.0,22.0,1.0,2.0,4.0,13.0,3.0,21.0
2022-09-22T05:31:00,23.0,17.0,22.0,22.0,15.0,17.0,24.0,1.0,3.0,5.0,12.0,3.0,21.0
2022-09-22T05:31:30,23.0,16.0,21.0,22.0,15.0,17.0,20.0,1.0,2.0,3.0,12.0,3.0,20.0
2022-09-22T05:32:00,22.0,17.0,23.0,21.0,16.0,,26.0,1.0,2.0,4.0,14.0,2.0,21.0
2022-09-22T05:32:30,23.0,17.0,24.0,23.0,16.0,16.0,21.0,1.0,,4.0,14.0,3.0,21.0
2022-09-22T05:33:00,24.0,18.0,23.0,22.0,16.0,17.0,24.0,1.0,2.0,4.0,12.0,3.0,20.0
2022-09-22T05:33:30,23.0,18.0,25.0,21.0,14.0,16.0,24.0,1.0,1.0,2.0,12.0,2.0,19.0
2022-09-22T05:34:00,23.0,18.0,23.0,21.0,14.0,17.0,19.0,1.0,3.0,3.0,13.0,2.0,19.0
2022-09-22T05:34:30,24.0,18.0,24.0,21.0,15.0,18.0,20.0,1.0,3.0,1.0,12.0,3.0,20.0
2022-09-22T05:35:00,23.0,16.0,23.0,21.0,14.0,18.0,18.0,1.0,2.0,2.0,14.0,2.0,20.0
2022-09-22T05:35:30,23.0,18.0,25.0,21.0,16.0,18.0,21.0,1.0,4.0,4.0,13.0,3.0,20.0
2022-09-22T05:36:00,24.0,18.0,23.0,22.0,14.0,16.0,21.0,1.0,3.0,2.0,14.0,3.0,20.0
2022-09-22T05:36:30,24.0,17.0,24.0,22.0,14.0,16.0,21.0,1.0,3.0,3.0,12.0,3.0,20.0
2022-09-22T05:37:00,23.0,17.0,22.0,22.0,14.0,17.0,19.0,1.0,2.0,3.0,13.0,3.0,20.0
2022-09-22T05:37:30,24.0,18.0,23.0,22.0,14.0,16.0,21.0,1.0,3.0,1.0,11.0,2.0,20.0
2022-09-22T05:38:00,23.0,17.0,23.0,22.0,15.0,17.0,19.0,1.0,1.0,2.0,12.0,2.0,19.0
2022-09-22T05:38:30,22.0,17.0,24.0,23.0,14.0,16.0,20.0,1.0,2.0,3.0,12.0,2.0,20.0
2022-09-22T05:39:00,23.0,16.0,23.0,22.0,14.0,15.0,20.0,1.0,1.0,2.0,13.0,3.0,19.0
2022-09-22T05:39:30,23.0,16.0,22.0,24.0,14.0,16.0,19.0,1.0,2.0,2.0,11.0,2.0,21.0
2022-09-22T05:40:00,24.0,17.0,23.0,23.0,15.0,17.0,18.0,1.0,2.0,3.0,13.0,3.0,19.0
2022-09-22T05:40:30,24.0,18.0,23.0,23.0,13.0,16.0,19.0,0.0,3.0,3.0,11.0,2.0,21.0
2022-09-22T05:41:00,23.0,19.0,23.0,23.0,14.0,17.0,19.0,1.0,2.0,3.0,11.0,2.0,20.0
2022-09-22T05:41:30,23.0,19.0,23.0,22.0,14.0,17.0,19.0,1.0,,2.0,11.0,3.0,20.0
2022-09-22T05:42:00,23.0,20.0,23.0,23.0,13.0,17.0,,1.0,2.0,3.0,11.0,2.0,20.0
2022-09-22T05:42:30,23.0,20.0,23.0,22.0,14.0,16.0,17.0,0.0,2.0,2.0,10.0,3.0,21.0
