DATETIME,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_65F2,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2822,TANGARA_2E9A,TANGARA_307A,TANGARA_3782,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-26T01:59:00-05:00,42,,,,,46,42,42,30,42,30,46,25,,25,25,34
2023-05-26T01:59:30-05:00,42,,,,,50,38,53,30,42,30,46,25,,21,25,38
2023-05-26T02:00:00-05:00,38,,,,,50,34,50,30,42,34,46,21,,34,30,38
2023-05-26T02:00:30-05:00,38,,,,,50,38,46,30,42,30,46,21,,30,25,34
2023-05-26T02:01:00-05:00,38,,,,,50,38,42,30,42,30,46,21,,25,25,34
2023-05-26T02:01:30-05:00,38,,,,,50,38,42,30,42,34,42,21,,25,30,38
2023-05-26T02:02:00-05:00,38,,,,,46,38,50,30,42,34,42,25,,30,25,34
2023-05-26T02:02:30-05:00,42,,,,,46,38,50,34,42,30,42,25,,30,25,34
2023-05-26T02:03:00-05:00,38,,,,,46,42,53,34,42,34,46,21,,17,25,38
2023-05-26T02:03:30-05:00,38,,,,,46,38,55,30,42,34,46,21,,17,30,34
2023-05-26T02:04:00-05:00,38,,,,,46,38,50,25,42,34,38,21,,21,30,34
2023-05-26T02:04:30-05:00,34,,,,,42,42,46,25,42,30,42,25,,25,30,34
2023-05-26T02:05:00-05:00,38,,,,,46,38,53,30,42,34,42,30,,25,25,34
2023-05-26T02:05:30-05:00,38,,,,,42,42,58,30,38,30,42,25,,30,25,34
2023-05-26T02:06:00-05:00,38,,,,,46,42,60,25,38,34,42,21,,30,25,38
2023-05-26T02:06:30-05:00,34,,,,,46,38,62,30,42,34,42,21,,25,25,34
2023-05-26T02:07:00-05:00,34,,,,,46,42,62,30,42,34,42,21,,21,30,34
2023-05-26T02:07:30-05:00,42,,,,,46,38,62,30,42,34,38,21,,25,25,34
2023-05-26T02:08:00-05:00,34,,,,,38,42,64,25,42,30,42,21,,25,25,30
2023-05-26T02:08:30-05:00,38,,,,,42,42,62,30,42,30,46,25,,21,25,34
2023-05-26T02:09:00-05:00,38,,,,,42,42,64,30,42,30,42,25,,21,25,34
2023-05-26T02:09:30-05:00,38,,,,,46,42,62,30,42,30,38,25,,30,30,34
2023-05-26T02:10:00-05:00,42,,,,,46,42,62,25,42,30,42,25,,30,30,34
2023-05-26T02:10:30-05:00,38,,,,,46,42,64,30,42,30,42,25,,30,25,34
2023-05-26T02:11:00-05:00,38,,,,,46,42,66,30,38,30,38,25,,21,25,34
2023-05-26T02:11:30-05:00,42,,,,,46,42,68,25,42,30,38,25,,17,30,34
2023-05-26T02:12:00-05:00,34,,,,,42,42,66,25,38,25,42,25,,21,30,34
2023-05-26T02:12:30-05:00,34,,,,,46,42,64,30,42,30,42,30,,25,34,34
