DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_65F2,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2822,TANGARA_2B42,TANGARA_2E9A,TANGARA_307A,TANGARA_3782,TANGARA_F212,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-20T01:47:30-05:00,46,70,38,38,34,,30,34,62,42,34,34,21,81,55,30,17,30,38
2023-05-20T01:48:00-05:00,46,68,42,34,34,,34,34,60,50,34,34,25,79,50,30,30,30,38
2023-05-20T01:48:30-05:00,46,70,42,,34,,30,34,60,46,34,38,21,81,55,34,30,30,34
2023-05-20T01:49:00-05:00,46,72,38,30,38,,30,38,58,50,34,38,21,81,50,34,34,25,34
2023-05-20T01:49:30-05:00,46,70,34,,34,,30,34,58,46,34,38,25,77,50,30,25,30,38
2023-05-20T01:50:00-05:00,46,70,38,34,34,,34,34,60,50,34,38,25,74,50,30,25,30,34
2023-05-20T01:50:30-05:00,46,68,42,30,34,,34,34,60,46,34,38,25,74,50,34,30,30,38
2023-05-20T01:51:00-05:00,46,70,42,38,38,,34,34,62,46,34,38,25,77,50,30,21,30,38
2023-05-20T01:51:30-05:00,46,72,42,,30,,34,38,58,50,34,42,21,74,46,30,21,25,34
2023-05-20T01:52:00-05:00,46,70,38,30,38,,30,34,60,53,34,42,25,81,46,30,34,21,34
2023-05-20T01:52:30-05:00,46,72,38,,34,,30,38,58,50,34,46,25,74,46,30,30,25,38
2023-05-20T01:53:00-05:00,46,72,42,34,38,,30,34,58,50,34,46,25,77,46,34,21,25,34
2023-05-20T01:53:30-05:00,46,68,42,34,38,,34,34,55,50,34,46,25,74,46,30,38,25,30
2023-05-20T01:54:00-05:00,46,70,38,34,38,,34,30,53,50,34,46,25,72,46,34,25,25,38
2023-05-20T01:54:30-05:00,46,72,38,,34,,34,34,53,46,34,46,25,77,42,34,30,21,38
2023-05-20T01:55:00-05:00,46,70,38,34,34,,34,34,55,46,34,46,25,79,42,30,25,21,38
2023-05-20T01:55:30-05:00,46,70,38,38,38,,34,34,53,46,34,46,25,81,42,30,17,25,38
2023-05-20T01:56:00-05:00,46,70,38,34,34,,34,34,53,50,34,42,21,74,38,30,25,25,38
2023-05-20T01:56:30-05:00,46,70,42,38,38,,30,30,55,46,34,46,21,77,42,34,21,25,42
2023-05-20T01:57:00-05:00,46,70,38,,34,,38,34,53,46,34,46,25,77,42,25,13,21,38
2023-05-20T01:57:30-05:00,46,72,34,34,34,,38,34,55,46,34,46,25,74,42,30,25,25,42
2023-05-20T01:58:00-05:00,46,70,38,30,34,,38,30,58,50,34,42,25,77,42,30,21,25,38
2023-05-20T01:58:30-05:00,46,70,38,,34,,38,30,62,50,34,42,25,77,42,25,21,21,38
2023-05-20T01:59:00-05:00,46,72,38,34,34,,42,30,68,46,34,42,25,77,42,30,21,25,42
2023-05-20T01:59:30-05:00,46,70,38,38,38,,46,30,70,50,34,42,30,79,38,25,21,25,42
2023-05-20T02:00:00-05:00,46,66,38,,34,,50,30,72,46,34,42,30,77,42,30,17,21,42
2023-05-20T02:00:30-05:00,46,68,38,34,34,,42,30,72,42,34,42,25,81,38,25,21,21,38
2023-05-20T02:01:00-05:00,46,64,38,34,34,,46,30,72,46,34,42,25,74,38,25,21,21,42
2023-05-20T02:02:00-05:00,46,64,42,34,38,,42,30,70,46,34,46,25,77,38,30,21,21,38
2023-05-20T02:02:30-05:00,46,68,38,38,34,,38,30,74,42,34,46,25,72,38,30,21,21,38
2023-05-20T02:03:00-05:00,46,68,42,,34,,42,34,70,42,34,46,25,74,38,30,25,21,38
2023-05-20T02:03:30-05:00,46,66,42,34,34,,42,30,74,46,34,42,30,72,38,25,13,21,42
2023-05-20T02:04:00-05:00,46,66,38,34,42,,38,30,74,46,34,42,25,74,38,25,13,21,38
2023-05-20T02:04:30-05:00,46,64,38,38,34,,38,34,74,46,34,46,21,77,38,30,13,21,38
2023-05-20T02:05:00-05:00,46,62,38,34,34,,38,34,77,42,34,50,21,74,38,34,17,25,38
2023-05-20T02:05:30-05:00,46,66,42,34,34,,38,34,79,42,34,50,25,74,34,30,21,21,34
2023-05-20T02:06:00-05:00,46,66,42,38,34,,38,30,79,42,34,50,25,74,38,30,21,21,38
