DATETIME,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_65F2,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2822,TANGARA_2E9A,TANGARA_307A,TANGARA_3782,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-26T01:19:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,398.0
2023-05-26T01:20:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,397.0
2023-05-26T01:20:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,397.0
2023-05-26T01:21:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,397.0
2023-05-26T01:21:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,396.0
2023-05-26T01:22:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,395.0
2023-05-26T01:22:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,394.0
2023-05-26T01:23:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,393.0
2023-05-26T01:23:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,389.0
2023-05-26T01:24:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,387.0
2023-05-26T01:24:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,175.0,387.0
2023-05-26T01:25:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,175.0,388.0
2023-05-26T01:25:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,175.0,
2023-05-26T01:26:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,175.0,386.0
2023-05-26T01:26:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,176.0,387.0
2023-05-26T01:27:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,176.0,387.0
2023-05-26T01:27:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,176.0,389.0
2023-05-26T01:28:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,176.0,388.0
2023-05-26T01:28:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,176.0,390.0
2023-05-26T01:29:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,176.0,389.0
2023-05-26T01:29:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,176.0,390.0
